student_id,name,course,course_type,year,gender,age,fee_total,fee_paid,fee_pending,fee_status
GTC4166,Student_4166,BCom,UG,3,Male,22,10000,10000,0,Paid
GTC4167,Student_4167,BCom,UG,1,Male,18,10000,10000,0,Paid
GTC4168,Student_4168,BCom,UG,2,Male,22,10000,10000,0,Paid
GTC4169,Student_4169,BCom,UG,1,Male,22,10000,3104,6896,Pending
GTC4170,Student_4170,BCom,UG,2,Female,20,10000,8942,1058,Pending
GTC4171,Student_4171,BCom,UG,3,Male,19,10000,10000,0,Paid
GTC4172,Student_4172,BCom,UG,1,Female,20,10000,4903,5097,Pending
GTC4173,Student_4173,BCom,UG,1,Male,18,10000,10000,0,Paid
GTC4174,Student_4174,BCom,UG,2,Female,20,10000,10000,0,Paid
GTC4175,Student_4175,BCom,UG,3,Female,21,10000,3327,6673,Pending
GTC4176,Student_4176,BCom,UG,1,Female,18,10000,2357,7643,Pending
GTC4177,Student_4177,BCom,UG,2,Female,21,10000,10000,0,Paid
GTC4178,Student_4178,BCom,UG,2,Male,22,10000,10000,0,Paid
GTC4179,Student_4179,BCom,UG,3,Male,20,10000,10000,0,Paid
GTC4180,Student_4180,BCom,UG,2,Female,19,10000,10000,0,Paid
GTC4181,Student_4181,BCom,UG,1,Female,18,10000,10000,0,Paid
GTC4182,Student_4182,BCom,UG,3,Female,21,10000,10000,0,Paid
GTC4183,Student_4183,BCom,UG,3,Male,21,10000,10000,0,Paid
GTC4184,Student_4184,BCom,UG,3,Male,22,10000,10000,0,Paid
GTC4185,Student_4185,BCom,UG,2,Male,20,10000,10000,0,Paid
GTC4186,Student_4186,BCom,UG,1,Female,19,10000,3437,6563,Pending
GTC4187,Student_4187,BCom,UG,3,Female,18,10000,10000,0,Paid
GTC4188,Student_4188,BCom,UG,2,Male,22,10000,10000,0,Paid
GTC4189,Student_4189,BCom,UG,1,Female,21,10000,10000,0,Paid
GTC4190,Student_4190,BCom,UG,1,Male,18,10000,10000,0,Paid
GTC4191,Student_4191,BCom,UG,1,Female,21,10000,10000,0,Paid
GTC4192,Student_4192,BCom,UG,1,Female,18,10000,10000,0,Paid
GTC4193,Student_4193,BCom,UG,2,Female,22,10000,10000,0,Paid
GTC4194,Student_4194,BCom,UG,3,Male,18,10000,5109,4891,Pending
GTC4195,Student_4195,BCom,UG,1,Female,18,10000,10000,0,Paid
GTC4196,Student_4196,BCom,UG,2,Female,19,10000,10000,0,Paid
GTC4197,Student_4197,BCom,UG,1,Male,21,10000,10000,0,Paid
GTC4198,Student_4198,BCom,UG,1,Male,21,10000,10000,0,Paid
GTC4199,Student_4199,BCom,UG,3,Male,21,10000,10000,0,Paid
GTC4200,Student_4200,BCom,UG,2,Male,19,10000,8072,1928,Pending
GTC4201,Student_4201,MA,PG,2,Female,21,10000,10000,0,Paid
GTC4202,Student_4202,MA,PG,1,Female,21,10000,10000,0,Paid
GTC4203,Student_4203,MA,PG,2,Male,25,10000,4713,5287,Pending
GTC4204,Student_4204,MA,PG,1,Male,24,10000,8897,1103,Pending
GTC4205,Student_4205,MA,PG,1,Female,22,10000,10000,0,Paid
GTC4206,Student_4206,MA,PG,2,Female,24,10000,3030,6970,Pending
GTC4207,Student_4207,MA,PG,2,Male,25,10000,5856,4144,Pending
GTC4208,Student_4208,MA,PG,1,Male,25,10000,10000,0,Paid
GTC4209,Student_4209,MA,PG,2,Male,23,10000,10000,0,Paid
GTC4210,Student_4210,MA,PG,1,Female,25,10000,4997,5003,Pending
GTC4211,Student_4211,MA,PG,2,Female,24,10000,10000,0,Paid
GTC4212,Student_4212,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4213,Student_4213,MA,PG,1,Female,25,10000,3515,6485,Pending
GTC4214,Student_4214,MA,PG,1,Female,22,10000,2910,7090,Pending
GTC4215,Student_4215,MA,PG,1,Male,25,10000,6896,3104,Pending
GTC4216,Student_4216,MA,PG,2,Female,23,10000,3424,6576,Pending
GTC4217,Student_4217,MA,PG,2,Male,23,10000,10000,0,Paid
GTC4218,Student_4218,MA,PG,2,Female,21,10000,10000,0,Paid
GTC4219,Student_4219,MA,PG,2,Female,24,10000,10000,0,Paid
GTC4220,Student_4220,MA,PG,1,Male,23,10000,10000,0,Paid
GTC4221,Student_4221,MA,PG,1,Female,25,10000,5337,4663,Pending
GTC4222,Student_4222,MA,PG,1,Female,25,10000,10000,0,Paid
GTC4223,Student_4223,MA,PG,1,Female,21,10000,5288,4712,Pending
GTC4224,Student_4224,MA,PG,1,Female,25,10000,10000,0,Paid
GTC4225,Student_4225,MA,PG,2,Female,23,10000,10000,0,Paid
GTC4226,Student_4226,MA,PG,2,Male,21,10000,7430,2570,Pending
GTC4227,Student_4227,MA,PG,2,Female,23,10000,10000,0,Paid
GTC4228,Student_4228,MA,PG,2,Male,24,10000,10000,0,Paid
GTC4229,Student_4229,MA,PG,1,Female,22,10000,10000,0,Paid
GTC4230,Student_4230,MA,PG,1,Female,25,10000,10000,0,Paid
GTC4231,Student_4231,MA,PG,1,Female,22,10000,3917,6083,Pending
GTC4232,Student_4232,MA,PG,2,Male,22,10000,10000,0,Paid
GTC4233,Student_4233,MA,PG,2,Female,21,10000,10000,0,Paid
GTC4234,Student_4234,MA,PG,1,Female,25,10000,8126,1874,Pending
GTC4235,Student_4235,MA,PG,1,Male,22,10000,10000,0,Paid
GTC4236,Student_4236,MA,PG,2,Male,23,10000,10000,0,Paid
GTC4237,Student_4237,MA,PG,1,Male,25,10000,10000,0,Paid
GTC4238,Student_4238,MA,PG,1,Female,22,10000,10000,0,Paid
GTC4239,Student_4239,MA,PG,2,Male,24,10000,10000,0,Paid
GTC4240,Student_4240,MA,PG,1,Male,22,10000,10000,0,Paid
GTC4241,Student_4241,MA,PG,2,Female,25,10000,10000,0,Paid
GTC4242,Student_4242,MA,PG,2,Male,24,10000,10000,0,Paid
GTC4243,Student_4243,MA,PG,2,Female,25,10000,4783,5217,Pending
GTC4244,Student_4244,MA,PG,1,Female,25,10000,10000,0,Paid
GTC4245,Student_4245,MA,PG,1,Male,25,10000,10000,0,Paid
GTC4246,Student_4246,MA,PG,2,Female,24,10000,10000,0,Paid
GTC4247,Student_4247,MA,PG,1,Female,21,10000,10000,0,Paid
GTC4248,Student_4248,MA,PG,2,Male,23,10000,10000,0,Paid
GTC4249,Student_4249,MA,PG,1,Female,21,10000,4310,5690,Pending
GTC4250,Student_4250,MA,PG,1,Female,21,10000,10000,0,Paid
GTC4251,Student_4251,MA,PG,1,Male,23,10000,8920,1080,Pending
GTC4252,Student_4252,MA,PG,1,Female,21,10000,10000,0,Paid
GTC4253,Student_4253,MA,PG,2,Male,24,10000,8204,1796,Pending
GTC4254,Student_4254,MA,PG,2,Female,23,10000,6306,3694,Pending
GTC4255,Student_4255,MA,PG,2,Female,25,10000,10000,0,Paid
GTC4256,Student_4256,MA,PG,1,Male,21,10000,10000,0,Paid
GTC4257,Student_4257,MA,PG,2,Female,21,10000,10000,0,Paid
GTC4258,Student_4258,MA,PG,1,Male,25,10000,10000,0,Paid
GTC4259,Student_4259,MA,PG,1,Female,24,10000,10000,0,Paid
GTC4260,Student_4260,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4261,Student_4261,MA,PG,2,Male,25,10000,10000,0,Paid
GTC4262,Student_4262,MA,PG,2,Female,24,10000,10000,0,Paid
GTC4263,Student_4263,MA,PG,2,Male,22,10000,5074,4926,Pending
GTC4264,Student_4264,MA,PG,2,Female,25,10000,10000,0,Paid
GTC4265,Student_4265,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4266,Student_4266,MA,PG,2,Male,22,10000,10000,0,Paid
GTC4267,Student_4267,MA,PG,1,Male,22,10000,4854,5146,Pending
GTC4268,Student_4268,MA,PG,2,Male,21,10000,10000,0,Paid
GTC4269,Student_4269,MA,PG,2,Female,22,10000,10000,0,Paid
GTC4270,Student_4270,MA,PG,1,Female,21,10000,10000,0,Paid
GTC4271,Student_4271,MA,PG,2,Male,21,10000,5521,4479,Pending
GTC4272,Student_4272,MA,PG,1,Female,22,10000,10000,0,Paid
GTC4273,Student_4273,MA,PG,1,Male,24,10000,10000,0,Paid
GTC4274,Student_4274,MA,PG,1,Male,22,10000,2751,7249,Pending
GTC4275,Student_4275,MA,PG,1,Male,24,10000,10000,0,Paid
GTC4276,Student_4276,MA,PG,1,Female,24,10000,8699,1301,Pending
GTC4277,Student_4277,MA,PG,1,Female,24,10000,10000,0,Paid
GTC4278,Student_4278,MA,PG,2,Male,24,10000,10000,0,Paid
GTC4279,Student_4279,MA,PG,1,Male,21,10000,10000,0,Paid
GTC4280,Student_4280,MA,PG,1,Male,23,10000,2340,7660,Pending
GTC4281,Student_4281,MA,PG,1,Male,25,10000,10000,0,Paid
GTC4282,Student_4282,MA,PG,1,Male,21,10000,10000,0,Paid
GTC4283,Student_4283,MA,PG,1,Male,22,10000,2953,7047,Pending
GTC4284,Student_4284,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4285,Student_4285,MA,PG,1,Male,21,10000,7618,2382,Pending
GTC4286,Student_4286,MA,PG,2,Female,22,10000,10000,0,Paid
GTC4287,Student_4287,MA,PG,1,Female,21,10000,8429,1571,Pending
GTC4288,Student_4288,MA,PG,1,Male,25,10000,10000,0,Paid
GTC4289,Student_4289,MA,PG,2,Male,23,10000,10000,0,Paid
GTC4290,Student_4290,MA,PG,2,Male,21,10000,10000,0,Paid
GTC4291,Student_4291,MA,PG,1,Female,21,10000,10000,0,Paid
GTC4292,Student_4292,MA,PG,2,Male,22,10000,10000,0,Paid
GTC4293,Student_4293,MA,PG,2,Male,21,10000,3165,6835,Pending
GTC4294,Student_4294,MA,PG,2,Female,21,10000,10000,0,Paid
GTC4295,Student_4295,MA,PG,1,Female,24,10000,10000,0,Paid
GTC4296,Student_4296,MA,PG,1,Male,25,10000,10000,0,Paid
GTC4297,Student_4297,MA,PG,1,Female,25,10000,10000,0,Paid
GTC4298,Student_4298,MA,PG,2,Male,24,10000,10000,0,Paid
GTC4299,Student_4299,MA,PG,1,Male,21,10000,2775,7225,Pending
GTC4300,Student_4300,MA,PG,1,Female,24,10000,10000,0,Paid
GTC4301,Student_4301,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4302,Student_4302,MA,PG,1,Male,25,10000,10000,0,Paid
GTC4303,Student_4303,MA,PG,1,Female,25,10000,10000,0,Paid
GTC4304,Student_4304,MA,PG,2,Male,22,10000,10000,0,Paid
GTC4305,Student_4305,MA,PG,1,Female,22,10000,10000,0,Paid
GTC4306,Student_4306,MA,PG,2,Male,23,10000,3606,6394,Pending
GTC4307,Student_4307,MA,PG,1,Female,24,10000,10000,0,Paid
GTC4308,Student_4308,MA,PG,1,Female,25,10000,7118,2882,Pending
GTC4309,Student_4309,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4310,Student_4310,MA,PG,2,Female,25,10000,10000,0,Paid
GTC4311,Student_4311,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4312,Student_4312,MA,PG,1,Female,21,10000,10000,0,Paid
GTC4313,Student_4313,MA,PG,2,Female,24,10000,10000,0,Paid
GTC4314,Student_4314,MA,PG,2,Male,24,10000,7956,2044,Pending
GTC4315,Student_4315,MA,PG,2,Male,21,10000,10000,0,Paid
GTC4316,Student_4316,MA,PG,1,Male,21,10000,10000,0,Paid
GTC4317,Student_4317,MA,PG,2,Male,25,10000,10000,0,Paid
GTC4318,Student_4318,MA,PG,1,Male,23,10000,10000,0,Paid
GTC4319,Student_4319,MA,PG,2,Male,21,10000,10000,0,Paid
GTC4320,Student_4320,MA,PG,2,Male,24,10000,10000,0,Paid
GTC4321,Student_4321,MA,PG,1,Female,22,10000,5264,4736,Pending
GTC4322,Student_4322,MA,PG,2,Male,24,10000,10000,0,Paid
GTC4323,Student_4323,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4324,Student_4324,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4325,Student_4325,MA,PG,1,Female,24,10000,7399,2601,Pending
GTC4326,Student_4326,MA,PG,2,Male,25,10000,10000,0,Paid
GTC4327,Student_4327,MA,PG,1,Male,25,10000,10000,0,Paid
GTC4328,Student_4328,MA,PG,1,Male,23,10000,10000,0,Paid
GTC4329,Student_4329,MA,PG,2,Male,23,10000,10000,0,Paid
GTC4330,Student_4330,MA,PG,1,Male,24,10000,10000,0,Paid
GTC4331,Student_4331,MA,PG,2,Male,22,10000,10000,0,Paid
GTC4332,Student_4332,MA,PG,2,Male,24,10000,2566,7434,Pending
GTC4333,Student_4333,MA,PG,1,Male,22,10000,10000,0,Paid
GTC4334,Student_4334,MA,PG,2,Female,21,10000,10000,0,Paid
GTC4335,Student_4335,MA,PG,2,Female,25,10000,10000,0,Paid
GTC4336,Student_4336,MA,PG,1,Male,21,10000,10000,0,Paid
GTC4337,Student_4337,MA,PG,2,Female,22,10000,10000,0,Paid
GTC4338,Student_4338,MA,PG,2,Male,21,10000,10000,0,Paid
GTC4339,Student_4339,MA,PG,1,Female,22,10000,10000,0,Paid
GTC4340,Student_4340,MA,PG,1,Female,24,10000,10000,0,Paid
GTC4341,Student_4341,MA,PG,2,Male,23,10000,10000,0,Paid
GTC4342,Student_4342,MA,PG,1,Female,25,10000,10000,0,Paid
GTC4343,Student_4343,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4344,Student_4344,MA,PG,2,Male,24,10000,10000,0,Paid
GTC4345,Student_4345,MA,PG,2,Male,24,10000,10000,0,Paid
GTC4346,Student_4346,MA,PG,2,Male,25,10000,8998,1002,Pending
GTC4347,Student_4347,MA,PG,1,Female,21,10000,10000,0,Paid
GTC4348,Student_4348,MA,PG,1,Male,24,10000,10000,0,Paid
GTC4349,Student_4349,MA,PG,2,Male,21,10000,10000,0,Paid
GTC4350,Student_4350,MA,PG,1,Female,22,10000,10000,0,Paid
GTC4351,Student_4351,MA,PG,1,Male,21,10000,10000,0,Paid
GTC4352,Student_4352,MA,PG,1,Female,21,10000,10000,0,Paid
GTC4353,Student_4353,MA,PG,2,Female,24,10000,5697,4303,Pending
GTC4354,Student_4354,MA,PG,2,Male,22,10000,3739,6261,Pending
GTC4355,Student_4355,MA,PG,2,Female,23,10000,10000,0,Paid
GTC4356,Student_4356,MA,PG,1,Female,24,10000,10000,0,Paid
GTC4357,Student_4357,MA,PG,1,Female,21,10000,10000,0,Paid
GTC4358,Student_4358,MA,PG,1,Male,24,10000,5604,4396,Pending
GTC4359,Student_4359,MA,PG,1,Female,25,10000,2386,7614,Pending
GTC4360,Student_4360,MA,PG,1,Male,22,10000,10000,0,Paid
GTC4361,Student_4361,MA,PG,1,Female,22,10000,10000,0,Paid
GTC4362,Student_4362,MA,PG,1,Male,24,10000,10000,0,Paid
GTC4363,Student_4363,MA,PG,2,Female,25,10000,10000,0,Paid
GTC4364,Student_4364,MA,PG,2,Female,24,10000,7294,2706,Pending
GTC4365,Student_4365,MA,PG,2,Female,22,10000,10000,0,Paid
GTC4366,Student_4366,MA,PG,1,Female,25,10000,10000,0,Paid
GTC4367,Student_4367,MA,PG,2,Female,25,10000,10000,0,Paid
GTC4368,Student_4368,MA,PG,2,Male,22,10000,4426,5574,Pending
GTC4369,Student_4369,MA,PG,1,Male,25,10000,5454,4546,Pending
GTC4370,Student_4370,MA,PG,1,Male,22,10000,10000,0,Paid
GTC4371,Student_4371,MA,PG,2,Male,25,10000,6820,3180,Pending
GTC4372,Student_4372,MA,PG,2,Female,21,10000,10000,0,Paid
GTC4373,Student_4373,MA,PG,2,Female,25,10000,10000,0,Paid
GTC4374,Student_4374,MA,PG,1,Male,24,10000,10000,0,Paid
GTC4375,Student_4375,MA,PG,1,Female,21,10000,10000,0,Paid
GTC4376,Student_4376,MA,PG,2,Male,22,10000,10000,0,Paid
GTC4377,Student_4377,MA,PG,2,Male,24,10000,10000,0,Paid
GTC4378,Student_4378,MA,PG,2,Male,25,10000,6690,3310,Pending
GTC4379,Student_4379,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4380,Student_4380,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4381,Student_4381,MA,PG,2,Male,22,10000,10000,0,Paid
GTC4382,Student_4382,MA,PG,2,Female,25,10000,10000,0,Paid
GTC4383,Student_4383,MA,PG,1,Male,25,10000,10000,0,Paid
GTC4384,Student_4384,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4385,Student_4385,MA,PG,2,Male,23,10000,10000,0,Paid
GTC4386,Student_4386,MA,PG,1,Male,25,10000,4968,5032,Pending
GTC4387,Student_4387,MA,PG,1,Male,21,10000,8731,1269,Pending
GTC4388,Student_4388,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4389,Student_4389,MA,PG,1,Female,21,10000,2925,7075,Pending
GTC4390,Student_4390,MA,PG,2,Male,25,10000,10000,0,Paid
GTC4391,Student_4391,MA,PG,1,Male,23,10000,10000,0,Paid
GTC4392,Student_4392,MA,PG,2,Female,21,10000,10000,0,Paid
GTC4393,Student_4393,MA,PG,1,Female,25,10000,10000,0,Paid
GTC4394,Student_4394,MA,PG,2,Male,21,10000,2155,7845,Pending
GTC4395,Student_4395,MA,PG,2,Male,23,10000,10000,0,Paid
GTC4396,Student_4396,MA,PG,1,Male,23,10000,10000,0,Paid
GTC4397,Student_4397,MA,PG,1,Male,24,10000,10000,0,Paid
GTC4398,Student_4398,MA,PG,1,Female,21,10000,10000,0,Paid
GTC4399,Student_4399,MA,PG,2,Female,24,10000,10000,0,Paid
GTC4400,Student_4400,MA,PG,2,Female,24,10000,10000,0,Paid
GTC4401,Student_4401,MA,PG,2,Male,23,10000,6997,3003,Pending
GTC4402,Student_4402,MA,PG,1,Male,22,10000,10000,0,Paid
GTC4403,Student_4403,MA,PG,2,Female,22,10000,10000,0,Paid
GTC4404,Student_4404,MA,PG,2,Female,24,10000,10000,0,Paid
GTC4405,Student_4405,MA,PG,1,Male,22,10000,10000,0,Paid
GTC4406,Student_4406,MA,PG,2,Female,23,10000,4462,5538,Pending
GTC4407,Student_4407,MA,PG,1,Male,22,10000,10000,0,Paid
GTC4408,Student_4408,MA,PG,1,Male,22,10000,10000,0,Paid
GTC4409,Student_4409,MA,PG,2,Male,25,10000,10000,0,Paid
GTC4410,Student_4410,MA,PG,1,Male,25,10000,5158,4842,Pending
GTC4411,Student_4411,MA,PG,2,Male,22,10000,10000,0,Paid
GTC4412,Student_4412,MA,PG,2,Male,21,10000,4561,5439,Pending
GTC4413,Student_4413,MA,PG,1,Male,24,10000,10000,0,Paid
GTC4414,Student_4414,MA,PG,2,Female,25,10000,5923,4077,Pending
GTC4415,Student_4415,MA,PG,2,Female,24,10000,5432,4568,Pending
GTC4416,Student_4416,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4417,Student_4417,MA,PG,2,Female,23,10000,10000,0,Paid
GTC4418,Student_4418,MA,PG,2,Female,24,10000,5196,4804,Pending
GTC4419,Student_4419,MA,PG,2,Male,23,10000,7117,2883,Pending
GTC4420,Student_4420,MA,PG,1,Female,24,10000,2631,7369,Pending
GTC4421,Student_4421,MA,PG,2,Female,23,10000,8618,1382,Pending
GTC4422,Student_4422,MA,PG,1,Female,22,10000,10000,0,Paid
GTC4423,Student_4423,MA,PG,1,Female,24,10000,2077,7923,Pending
GTC4424,Student_4424,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4425,Student_4425,MA,PG,2,Female,21,10000,2254,7746,Pending
GTC4426,Student_4426,MA,PG,1,Male,24,10000,10000,0,Paid
GTC4427,Student_4427,MA,PG,1,Female,25,10000,2987,7013,Pending
GTC4428,Student_4428,MA,PG,2,Female,24,10000,10000,0,Paid
GTC4429,Student_4429,MA,PG,2,Male,22,10000,10000,0,Paid
GTC4430,Student_4430,MA,PG,1,Male,25,10000,10000,0,Paid
GTC4431,Student_4431,MA,PG,2,Male,23,10000,10000,0,Paid
GTC4432,Student_4432,MA,PG,2,Male,25,10000,10000,0,Paid
GTC4433,Student_4433,MA,PG,2,Male,23,10000,10000,0,Paid
GTC4434,Student_4434,MA,PG,2,Male,21,10000,10000,0,Paid
GTC4435,Student_4435,MA,PG,1,Male,23,10000,10000,0,Paid
GTC4436,Student_4436,MA,PG,1,Male,24,10000,4957,5043,Pending
GTC4437,Student_4437,MA,PG,1,Female,24,10000,2510,7490,Pending
GTC4438,Student_4438,MA,PG,2,Male,24,10000,10000,0,Paid
GTC4439,Student_4439,MA,PG,2,Male,21,10000,10000,0,Paid
GTC4440,Student_4440,MA,PG,1,Male,22,10000,10000,0,Paid
GTC4441,Student_4441,MA,PG,2,Male,23,10000,3973,6027,Pending
GTC4442,Student_4442,MA,PG,2,Female,25,10000,2783,7217,Pending
GTC4443,Student_4443,MA,PG,2,Male,23,10000,8884,1116,Pending
GTC4444,Student_4444,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4445,Student_4445,MA,PG,2,Male,23,10000,10000,0,Paid
GTC4446,Student_4446,MA,PG,1,Female,21,10000,5302,4698,Pending
GTC4447,Student_4447,MA,PG,2,Male,21,10000,10000,0,Paid
GTC4448,Student_4448,MA,PG,2,Male,22,10000,10000,0,Paid
GTC4449,Student_4449,MA,PG,2,Male,25,10000,6103,3897,Pending
GTC4450,Student_4450,MA,PG,1,Male,22,10000,10000,0,Paid
GTC4451,Student_4451,MA,PG,1,Male,25,10000,10000,0,Paid
GTC4452,Student_4452,MA,PG,2,Male,21,10000,10000,0,Paid
GTC4453,Student_4453,MA,PG,2,Male,22,10000,10000,0,Paid
GTC4454,Student_4454,MA,PG,2,Male,22,10000,10000,0,Paid
GTC4455,Student_4455,MA,PG,2,Female,21,10000,10000,0,Paid
GTC4456,Student_4456,MA,PG,1,Female,24,10000,10000,0,Paid
GTC4457,Student_4457,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4458,Student_4458,MA,PG,2,Female,22,10000,10000,0,Paid
GTC4459,Student_4459,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4460,Student_4460,MA,PG,1,Male,22,10000,7226,2774,Pending
GTC4461,Student_4461,MA,PG,1,Female,21,10000,10000,0,Paid
GTC4462,Student_4462,MA,PG,1,Male,22,10000,5118,4882,Pending
GTC4463,Student_4463,MA,PG,2,Male,24,10000,10000,0,Paid
GTC4464,Student_4464,MA,PG,2,Male,23,10000,10000,0,Paid
GTC4465,Student_4465,MA,PG,1,Female,22,10000,7689,2311,Pending
GTC4466,Student_4466,MA,PG,1,Male,25,10000,10000,0,Paid
GTC4467,Student_4467,MA,PG,1,Female,22,10000,7687,2313,Pending
GTC4468,Student_4468,MA,PG,1,Female,22,10000,10000,0,Paid
GTC4469,Student_4469,MA,PG,2,Female,22,10000,6872,3128,Pending
GTC4470,Student_4470,MA,PG,1,Male,21,10000,10000,0,Paid
GTC4471,Student_4471,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4472,Student_4472,MA,PG,1,Male,25,10000,3613,6387,Pending
GTC4473,Student_4473,MA,PG,2,Female,25,10000,10000,0,Paid
GTC4474,Student_4474,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4475,Student_4475,MA,PG,2,Female,23,10000,10000,0,Paid
GTC4476,Student_4476,MA,PG,1,Female,22,10000,10000,0,Paid
GTC4477,Student_4477,MA,PG,2,Male,22,10000,10000,0,Paid
GTC4478,Student_4478,MA,PG,1,Female,25,10000,5396,4604,Pending
GTC4479,Student_4479,MA,PG,2,Female,24,10000,10000,0,Paid
GTC4480,Student_4480,MA,PG,1,Female,25,10000,10000,0,Paid
GTC4481,Student_4481,MA,PG,1,Male,21,10000,8359,1641,Pending
GTC4482,Student_4482,MA,PG,2,Female,22,10000,8020,1980,Pending
GTC4483,Student_4483,MA,PG,2,Female,23,10000,10000,0,Paid
GTC4484,Student_4484,MA,PG,2,Female,23,10000,10000,0,Paid
GTC4485,Student_4485,MA,PG,1,Female,24,10000,8072,1928,Pending
GTC4486,Student_4486,MA,PG,1,Female,25,10000,10000,0,Paid
GTC4487,Student_4487,MA,PG,1,Male,22,10000,4768,5232,Pending
GTC4488,Student_4488,MA,PG,2,Female,21,10000,4346,5654,Pending
GTC4489,Student_4489,MA,PG,2,Male,21,10000,10000,0,Paid
GTC4490,Student_4490,MA,PG,1,Female,21,10000,3631,6369,Pending
GTC4491,Student_4491,MA,PG,1,Male,21,10000,10000,0,Paid
GTC4492,Student_4492,MA,PG,1,Male,21,10000,8598,1402,Pending
GTC4493,Student_4493,MA,PG,1,Male,22,10000,10000,0,Paid
GTC4494,Student_4494,MA,PG,1,Female,25,10000,10000,0,Paid
GTC4495,Student_4495,MA,PG,2,Female,22,10000,5364,4636,Pending
GTC4496,Student_4496,MA,PG,2,Female,25,10000,10000,0,Paid
GTC4497,Student_4497,MA,PG,2,Male,25,10000,10000,0,Paid
GTC4498,Student_4498,MA,PG,2,Female,24,10000,10000,0,Paid
GTC4499,Student_4499,MA,PG,1,Male,25,10000,10000,0,Paid
GTC4500,Student_4500,MA,PG,2,Male,21,10000,10000,0,Paid
GTC4501,Student_4501,MA,PG,1,Female,25,10000,10000,0,Paid
GTC4502,Student_4502,MA,PG,1,Female,21,10000,10000,0,Paid
GTC4503,Student_4503,MA,PG,1,Male,24,10000,10000,0,Paid
GTC4504,Student_4504,MA,PG,1,Female,25,10000,10000,0,Paid
GTC4505,Student_4505,MA,PG,2,Male,22,10000,8481,1519,Pending
GTC4506,Student_4506,MA,PG,1,Male,24,10000,10000,0,Paid
GTC4507,Student_4507,MA,PG,1,Male,22,10000,6837,3163,Pending
GTC4508,Student_4508,MA,PG,2,Male,21,10000,10000,0,Paid
GTC4509,Student_4509,MA,PG,2,Female,23,10000,10000,0,Paid
GTC4510,Student_4510,MA,PG,1,Male,23,10000,7241,2759,Pending
GTC4511,Student_4511,MA,PG,2,Female,24,10000,10000,0,Paid
GTC4512,Student_4512,MA,PG,1,Male,25,10000,10000,0,Paid
GTC4513,Student_4513,MA,PG,2,Female,25,10000,6092,3908,Pending
GTC4514,Student_4514,MA,PG,1,Male,21,10000,10000,0,Paid
GTC4515,Student_4515,MA,PG,1,Male,22,10000,2280,7720,Pending
GTC4516,Student_4516,MA,PG,1,Female,22,10000,10000,0,Paid
GTC4517,Student_4517,MA,PG,1,Male,23,10000,10000,0,Paid
GTC4518,Student_4518,MA,PG,1,Male,21,10000,10000,0,Paid
GTC4519,Student_4519,MA,PG,1,Male,21,10000,10000,0,Paid
GTC4520,Student_4520,MA,PG,1,Female,23,10000,8140,1860,Pending
GTC4521,Student_4521,MA,PG,1,Male,24,10000,2232,7768,Pending
GTC4522,Student_4522,MA,PG,1,Male,25,10000,10000,0,Paid
GTC4523,Student_4523,MA,PG,1,Male,25,10000,2884,7116,Pending
GTC4524,Student_4524,MA,PG,1,Male,21,10000,10000,0,Paid
GTC4525,Student_4525,MA,PG,1,Male,24,10000,10000,0,Paid
GTC4526,Student_4526,MA,PG,2,Female,25,10000,10000,0,Paid
GTC4527,Student_4527,MA,PG,1,Female,22,10000,10000,0,Paid
GTC4528,Student_4528,MA,PG,2,Female,24,10000,10000,0,Paid
GTC4529,Student_4529,MA,PG,2,Male,21,10000,10000,0,Paid
GTC4530,Student_4530,MA,PG,1,Female,23,10000,6177,3823,Pending
GTC4531,Student_4531,MA,PG,2,Male,22,10000,10000,0,Paid
GTC4532,Student_4532,MA,PG,2,Female,22,10000,2556,7444,Pending
GTC4533,Student_4533,MA,PG,2,Male,23,10000,8606,1394,Pending
GTC4534,Student_4534,MA,PG,1,Male,22,10000,10000,0,Paid
GTC4535,Student_4535,MA,PG,2,Female,21,10000,10000,0,Paid
GTC4536,Student_4536,MA,PG,2,Female,23,10000,10000,0,Paid
GTC4537,Student_4537,MA,PG,1,Female,23,10000,10000,0,Paid
GTC4538,Student_4538,MA,PG,1,Female,21,10000,10000,0,Paid
