student_id,course,course_type,year,month,total_days,days_present,attendance_pct
GTC4667,MSc,PG,1,Aug,25,22,88.33
GTC4667,MSc,PG,1,Sep,24,24,100.0
GTC4667,MSc,PG,1,Oct,23,20,87.68
GTC4667,MSc,PG,1,Nov,20,16,79.9
GTC4667,MSc,PG,1,Dec,18,13,69.96
GTC4667,MSc,PG,1,Jan,22,20,92.41
GTC4667,MSc,PG,1,Feb,24,21,86.16
GTC4667,MSc,PG,1,Mar,26,18,70.06
GTC4667,MSc,PG,1,Apr,25,21,84.57
GTC4668,MSc,PG,2,Jul,26,19,74.71
GTC4668,MSc,PG,2,Aug,25,22,87.98
GTC4668,MSc,PG,2,Sep,24,23,96.54
GTC4668,MSc,PG,2,Oct,23,17,75.89
GTC4668,MSc,PG,2,Nov,20,17,83.89
GTC4668,MSc,PG,2,Dec,18,13,74.58
GTC4668,MSc,PG,2,Jan,22,18,81.82
GTC4668,MSc,PG,2,Feb,24,16,66.17
GTC4668,MSc,PG,2,Mar,26,26,100.0
GTC4668,MSc,PG,2,Apr,25,21,84.98
GTC4669,MSc,PG,1,Jul,26,19,74.98
GTC4669,MSc,PG,1,Aug,25,21,85.12
GTC4669,MSc,PG,1,Sep,24,19,80.43
GTC4669,MSc,PG,1,Oct,23,16,70.75
GTC4669,MSc,PG,1,Nov,20,18,92.38
GTC4669,MSc,PG,1,Dec,18,17,95.64
GTC4669,MSc,PG,1,Jan,22,21,96.82
GTC4669,MSc,PG,1,Feb,24,17,69.73
GTC4669,MSc,PG,1,Mar,26,24,92.89
GTC4669,MSc,PG,1,Apr,25,20,81.51
GTC4670,MSc,PG,1,Jul,26,19,74.08
GTC4670,MSc,PG,1,Aug,25,18,73.9
GTC4670,MSc,PG,1,Sep,24,20,84.63
GTC4670,MSc,PG,1,Oct,23,20,86.23
GTC4670,MSc,PG,1,Nov,20,18,90.76
GTC4670,MSc,PG,1,Dec,18,18,100.0
GTC4670,MSc,PG,1,Jan,22,18,80.8
GTC4670,MSc,PG,1,Feb,24,20,81.38
GTC4670,MSc,PG,1,Mar,26,22,83.73
GTC4670,MSc,PG,1,Apr,25,18,72.86
GTC4671,MSc,PG,1,Jul,26,25,96.55
GTC4671,MSc,PG,1,Aug,25,20,78.82
GTC4671,MSc,PG,1,Sep,24,19,79.38
GTC4671,MSc,PG,1,Oct,23,17,73.21
GTC4671,MSc,PG,1,Nov,20,16,77.67
GTC4671,MSc,PG,1,Dec,18,10,52.91
GTC4671,MSc,PG,1,Jan,22,16,73.68
GTC4671,MSc,PG,1,Feb,24,21,88.67
GTC4671,MSc,PG,1,Mar,26,23,90.24
GTC4671,MSc,PG,1,Apr,25,20,81.68
GTC4672,MSc,PG,1,Jul,26,21,80.47
GTC4672,MSc,PG,1,Aug,25,20,81.18
GTC4672,MSc,PG,1,Sep,24,19,77.16
GTC4672,MSc,PG,1,Oct,23,14,62.83
GTC4672,MSc,PG,1,Nov,20,18,89.75
GTC4672,MSc,PG,1,Dec,18,14,79.79
GTC4672,MSc,PG,1,Jan,22,15,69.52
GTC4672,MSc,PG,1,Feb,24,21,86.71
GTC4672,MSc,PG,1,Mar,26,20,76.74
GTC4672,MSc,PG,1,Apr,25,17,68.34
GTC4673,MSc,PG,1,Jul,26,16,60.94
GTC4673,MSc,PG,1,Aug,25,25,98.43
GTC4673,MSc,PG,1,Sep,24,18,76.15
GTC4673,MSc,PG,1,Oct,23,15,64.51
GTC4673,MSc,PG,1,Nov,20,18,91.86
GTC4673,MSc,PG,1,Dec,18,14,79.0
GTC4673,MSc,PG,1,Jan,22,13,59.86
GTC4673,MSc,PG,1,Feb,24,18,76.65
GTC4673,MSc,PG,1,Mar,26,20,75.07
GTC4673,MSc,PG,1,Apr,25,21,85.23
GTC4674,MSc,PG,1,Jul,26,20,77.87
GTC4674,MSc,PG,1,Aug,25,17,68.99
GTC4674,MSc,PG,1,Sep,24,17,71.97
GTC4674,MSc,PG,1,Oct,23,20,85.14
GTC4674,MSc,PG,1,Nov,20,17,87.09
GTC4674,MSc,PG,1,Dec,18,13,72.53
GTC4674,MSc,PG,1,Jan,22,16,74.37
GTC4674,MSc,PG,1,Feb,24,18,74.59
GTC4674,MSc,PG,1,Mar,26,18,67.94
GTC4674,MSc,PG,1,Apr,25,20,81.51
GTC4675,MSc,PG,1,Jul,26,21,79.01
GTC4675,MSc,PG,1,Aug,25,18,72.45
GTC4675,MSc,PG,1,Sep,24,20,81.73
GTC4675,MSc,PG,1,Oct,23,17,74.56
GTC4675,MSc,PG,1,Nov,20,15,76.04
GTC4675,MSc,PG,1,Dec,18,15,84.75
GTC4675,MSc,PG,1,Jan,22,18,82.66
GTC4675,MSc,PG,1,Feb,24,22,90.19
GTC4675,MSc,PG,1,Mar,26,25,94.86
GTC4675,MSc,PG,1,Apr,25,20,81.97
GTC4676,MSc,PG,2,Jul,26,22,85.86
GTC4676,MSc,PG,2,Aug,25,21,82.58
GTC4676,MSc,PG,2,Sep,24,19,79.0
GTC4676,MSc,PG,2,Oct,23,14,61.0
GTC4676,MSc,PG,2,Nov,20,15,75.96
GTC4676,MSc,PG,2,Dec,18,13,74.17
GTC4676,MSc,PG,2,Jan,22,15,68.61
GTC4676,MSc,PG,2,Feb,24,18,74.21
GTC4676,MSc,PG,2,Mar,26,24,91.0
GTC4676,MSc,PG,2,Apr,25,22,89.81
GTC4677,MSc,PG,2,Jul,26,21,81.88
GTC4677,MSc,PG,2,Aug,25,21,82.39
GTC4677,MSc,PG,2,Sep,24,23,95.22
GTC4677,MSc,PG,2,Oct,23,22,95.38
GTC4677,MSc,PG,2,Nov,20,15,75.94
GTC4677,MSc,PG,2,Dec,18,18,98.0
GTC4677,MSc,PG,2,Jan,22,17,75.45
GTC4677,MSc,PG,2,Feb,24,17,71.34
GTC4677,MSc,PG,2,Mar,26,21,79.37
GTC4677,MSc,PG,2,Apr,25,21,82.09
GTC4678,MSc,PG,1,Jul,26,19,74.92
GTC4678,MSc,PG,1,Aug,25,24,94.32
GTC4678,MSc,PG,1,Sep,24,14,60.24
GTC4678,MSc,PG,1,Oct,23,17,73.58
GTC4678,MSc,PG,1,Nov,20,18,87.57
GTC4678,MSc,PG,1,Dec,18,13,73.07
GTC4678,MSc,PG,1,Jan,22,17,76.35
GTC4678,MSc,PG,1,Feb,24,18,74.42
GTC4678,MSc,PG,1,Mar,26,23,86.87
GTC4678,MSc,PG,1,Apr,25,23,90.59
GTC4679,MSc,PG,2,Jul,26,24,92.16
GTC4679,MSc,PG,2,Aug,25,22,89.87
GTC4679,MSc,PG,2,Sep,24,22,92.62
GTC4679,MSc,PG,2,Oct,23,16,69.42
GTC4679,MSc,PG,2,Nov,20,15,73.84
GTC4679,MSc,PG,2,Dec,18,14,78.16
GTC4679,MSc,PG,2,Jan,22,22,98.28
GTC4679,MSc,PG,2,Feb,24,19,77.25
GTC4679,MSc,PG,2,Mar,26,21,79.0
GTC4679,MSc,PG,2,Apr,25,21,85.43
GTC4680,MSc,PG,2,Jul,26,21,82.08
GTC4680,MSc,PG,2,Aug,25,20,81.97
GTC4680,MSc,PG,2,Sep,24,20,84.21
GTC4680,MSc,PG,2,Oct,23,17,73.43
GTC4680,MSc,PG,2,Nov,20,17,83.09
GTC4680,MSc,PG,2,Dec,18,17,94.6
GTC4680,MSc,PG,2,Jan,22,17,75.99
GTC4680,MSc,PG,2,Feb,24,13,53.14
GTC4680,MSc,PG,2,Mar,26,21,82.1
GTC4680,MSc,PG,2,Apr,25,22,89.45
GTC4681,MSc,PG,2,Jul,26,22,85.93
GTC4681,MSc,PG,2,Aug,25,19,74.9
GTC4681,MSc,PG,2,Sep,24,18,74.06
GTC4681,MSc,PG,2,Oct,23,17,75.61
GTC4681,MSc,PG,2,Nov,20,15,73.67
GTC4681,MSc,PG,2,Dec,18,14,75.54
GTC4681,MSc,PG,2,Jan,22,19,84.7
GTC4681,MSc,PG,2,Feb,24,21,86.21
GTC4681,MSc,PG,2,Mar,26,21,82.3
GTC4681,MSc,PG,2,Apr,25,20,80.57
GTC4682,MSc,PG,2,Jul,26,20,76.36
GTC4682,MSc,PG,2,Aug,25,20,80.82
GTC4682,MSc,PG,2,Sep,24,22,90.98
GTC4682,MSc,PG,2,Oct,23,19,83.51
GTC4682,MSc,PG,2,Nov,20,15,76.25
GTC4682,MSc,PG,2,Dec,18,14,75.53
GTC4682,MSc,PG,2,Jan,22,13,59.45
GTC4682,MSc,PG,2,Feb,24,16,64.8
GTC4682,MSc,PG,2,Mar,26,19,73.98
GTC4682,MSc,PG,2,Apr,25,22,89.45
GTC4683,MSc,PG,1,Jul,26,22,85.07
GTC4683,MSc,PG,1,Aug,25,23,92.9
GTC4683,MSc,PG,1,Sep,24,19,80.47
GTC4683,MSc,PG,1,Oct,23,20,87.33
GTC4683,MSc,PG,1,Nov,20,14,69.31
GTC4683,MSc,PG,1,Dec,18,16,91.45
GTC4683,MSc,PG,1,Jan,22,18,83.3
GTC4683,MSc,PG,1,Feb,24,22,91.3
GTC4683,MSc,PG,1,Mar,26,25,95.76
GTC4683,MSc,PG,1,Apr,25,25,99.17
GTC4684,MSc,PG,1,Jul,26,20,78.33
GTC4684,MSc,PG,1,Aug,25,21,84.15
GTC4684,MSc,PG,1,Sep,24,18,74.73
GTC4684,MSc,PG,1,Oct,23,19,81.79
GTC4684,MSc,PG,1,Nov,20,19,95.37
GTC4684,MSc,PG,1,Dec,18,16,87.87
GTC4684,MSc,PG,1,Jan,22,17,76.27
GTC4684,MSc,PG,1,Feb,24,18,75.96
GTC4684,MSc,PG,1,Mar,26,24,90.82
GTC4684,MSc,PG,1,Apr,25,21,85.03
GTC4685,MSc,PG,1,Jul,26,17,66.12
GTC4685,MSc,PG,1,Aug,25,20,80.47
GTC4685,MSc,PG,1,Sep,24,19,80.8
GTC4685,MSc,PG,1,Oct,23,17,76.01
GTC4685,MSc,PG,1,Nov,20,15,77.36
GTC4685,MSc,PG,1,Dec,18,16,86.39
GTC4685,MSc,PG,1,Jan,22,19,88.05
GTC4685,MSc,PG,1,Feb,24,19,77.69
GTC4685,MSc,PG,1,Mar,26,19,74.33
GTC4685,MSc,PG,1,Apr,25,25,98.36
GTC4686,MSc,PG,2,Jul,26,20,76.16
GTC4686,MSc,PG,2,Aug,25,22,88.87
GTC4686,MSc,PG,2,Sep,24,21,89.01
GTC4686,MSc,PG,2,Oct,23,17,75.86
GTC4686,MSc,PG,2,Nov,20,13,66.11
GTC4686,MSc,PG,2,Dec,18,13,73.11
GTC4686,MSc,PG,2,Jan,22,15,69.34
GTC4686,MSc,PG,2,Feb,24,18,73.81
GTC4686,MSc,PG,2,Mar,26,16,63.11
GTC4686,MSc,PG,2,Apr,25,21,82.36
GTC4687,MSc,PG,2,Jul,26,23,89.78
GTC4687,MSc,PG,2,Aug,25,24,95.33
GTC4687,MSc,PG,2,Sep,24,19,78.43
GTC4687,MSc,PG,2,Oct,23,22,93.89
GTC4687,MSc,PG,2,Nov,20,19,97.3
GTC4687,MSc,PG,2,Dec,18,16,90.1
GTC4687,MSc,PG,2,Jan,22,18,84.09
GTC4687,MSc,PG,2,Feb,24,18,74.37
GTC4687,MSc,PG,2,Mar,26,19,71.39
GTC4687,MSc,PG,2,Apr,25,17,67.46
GTC4688,MSc,PG,2,Jul,26,26,100.0
GTC4688,MSc,PG,2,Aug,25,22,88.24
GTC4688,MSc,PG,2,Sep,24,21,88.25
GTC4688,MSc,PG,2,Oct,23,20,88.28
GTC4688,MSc,PG,2,Nov,20,13,66.11
GTC4688,MSc,PG,2,Dec,18,13,72.34
GTC4688,MSc,PG,2,Jan,22,15,68.24
GTC4688,MSc,PG,2,Feb,24,21,88.4
GTC4688,MSc,PG,2,Mar,26,23,88.66
GTC4688,MSc,PG,2,Apr,25,17,69.92
GTC4689,MSc,PG,1,Jul,26,19,73.12
GTC4689,MSc,PG,1,Aug,25,23,91.49
GTC4689,MSc,PG,1,Sep,24,16,67.31
GTC4689,MSc,PG,1,Oct,23,21,89.89
GTC4689,MSc,PG,1,Nov,20,19,96.11
GTC4689,MSc,PG,1,Dec,18,15,81.47
GTC4689,MSc,PG,1,Jan,22,22,99.66
GTC4689,MSc,PG,1,Feb,24,15,61.03
GTC4689,MSc,PG,1,Mar,26,23,88.38
GTC4689,MSc,PG,1,Apr,25,19,75.91
GTC4690,MSc,PG,1,Jul,26,22,85.98
GTC4690,MSc,PG,1,Aug,25,23,92.0
GTC4690,MSc,PG,1,Sep,24,18,76.97
GTC4690,MSc,PG,1,Oct,23,19,83.95
GTC4690,MSc,PG,1,Nov,20,18,87.73
GTC4690,MSc,PG,1,Dec,18,17,93.13
GTC4690,MSc,PG,1,Jan,22,21,94.01
GTC4690,MSc,PG,1,Feb,24,18,74.37
GTC4690,MSc,PG,1,Mar,26,20,78.43
GTC4690,MSc,PG,1,Apr,25,23,92.78
GTC4691,MSc,PG,1,Jul,26,26,100.0
GTC4691,MSc,PG,1,Aug,25,16,63.6
GTC4691,MSc,PG,1,Sep,24,21,87.43
GTC4691,MSc,PG,1,Oct,23,20,87.4
GTC4691,MSc,PG,1,Nov,20,19,96.17
GTC4691,MSc,PG,1,Dec,18,14,79.86
GTC4691,MSc,PG,1,Jan,22,21,95.66
GTC4691,MSc,PG,1,Feb,24,22,91.61
GTC4691,MSc,PG,1,Mar,26,19,72.95
GTC4691,MSc,PG,1,Apr,25,21,85.37
GTC4692,MSc,PG,2,Jul,26,25,97.59
GTC4692,MSc,PG,2,Aug,25,16,63.65
GTC4692,MSc,PG,2,Sep,24,18,73.63
GTC4692,MSc,PG,2,Oct,23,19,82.31
GTC4692,MSc,PG,2,Nov,20,15,75.52
GTC4692,MSc,PG,2,Dec,18,12,68.71
GTC4692,MSc,PG,2,Jan,22,18,80.49
GTC4692,MSc,PG,2,Feb,24,21,88.8
GTC4692,MSc,PG,2,Mar,26,21,80.3
GTC4692,MSc,PG,2,Apr,25,16,64.99
GTC4693,MSc,PG,2,Jul,26,20,77.3
GTC4693,MSc,PG,2,Aug,25,25,100.0
GTC4693,MSc,PG,2,Sep,24,21,86.1
GTC4693,MSc,PG,2,Oct,23,19,83.5
GTC4693,MSc,PG,2,Nov,20,15,74.88
GTC4693,MSc,PG,2,Dec,18,15,80.79
GTC4693,MSc,PG,2,Jan,22,21,96.73
GTC4693,MSc,PG,2,Feb,24,20,82.9
GTC4693,MSc,PG,2,Mar,26,23,88.32
GTC4693,MSc,PG,2,Apr,25,22,86.92
GTC4694,MSc,PG,2,Jul,26,21,81.43
GTC4694,MSc,PG,2,Aug,25,18,72.7
GTC4694,MSc,PG,2,Sep,24,19,79.28
GTC4694,MSc,PG,2,Oct,23,23,100.0
GTC4694,MSc,PG,2,Nov,20,20,100.0
GTC4694,MSc,PG,2,Dec,18,15,82.83
GTC4694,MSc,PG,2,Jan,22,19,86.24
GTC4694,MSc,PG,2,Feb,24,19,77.72
GTC4694,MSc,PG,2,Mar,26,24,92.27
GTC4694,MSc,PG,2,Apr,25,16,65.11
GTC4695,MSc,PG,1,Jul,26,18,68.94
GTC4695,MSc,PG,1,Aug,25,18,71.08
GTC4695,MSc,PG,1,Sep,24,17,72.14
GTC4695,MSc,PG,1,Oct,23,19,83.28
GTC4695,MSc,PG,1,Nov,20,20,97.52
GTC4695,MSc,PG,1,Dec,18,14,75.8
GTC4695,MSc,PG,1,Jan,22,20,88.99
GTC4695,MSc,PG,1,Feb,24,21,88.54
GTC4695,MSc,PG,1,Mar,26,21,80.39
GTC4695,MSc,PG,1,Apr,25,21,84.7
GTC4696,MSc,PG,2,Jul,26,18,68.39
GTC4696,MSc,PG,2,Aug,25,25,98.39
GTC4696,MSc,PG,2,Sep,24,18,73.69
GTC4696,MSc,PG,2,Oct,23,15,66.99
GTC4696,MSc,PG,2,Nov,20,16,78.65
GTC4696,MSc,PG,2,Dec,18,13,74.7
GTC4696,MSc,PG,2,Jan,22,17,79.19
GTC4696,MSc,PG,2,Feb,24,23,97.19
GTC4696,MSc,PG,2,Mar,26,19,73.0
GTC4696,MSc,PG,2,Apr,25,22,89.27
GTC4697,MSc,PG,2,Jul,26,18,70.64
GTC4697,MSc,PG,2,Aug,25,19,77.93
GTC4697,MSc,PG,2,Sep,24,17,69.53
GTC4697,MSc,PG,2,Oct,23,21,90.46
GTC4697,MSc,PG,2,Nov,20,15,76.87
GTC4697,MSc,PG,2,Dec,18,15,85.48
GTC4697,MSc,PG,2,Jan,22,16,73.78
GTC4697,MSc,PG,2,Feb,24,18,74.45
GTC4697,MSc,PG,2,Mar,26,22,84.64
GTC4697,MSc,PG,2,Apr,25,24,98.0
GTC4698,MSc,PG,2,Jul,26,20,77.18
GTC4698,MSc,PG,2,Aug,25,21,85.26
GTC4698,MSc,PG,2,Sep,24,21,85.77
GTC4698,MSc,PG,2,Oct,23,18,76.49
GTC4698,MSc,PG,2,Nov,20,16,80.71
GTC4698,MSc,PG,2,Dec,18,18,98.59
GTC4698,MSc,PG,2,Jan,22,14,61.58
GTC4698,MSc,PG,2,Feb,24,19,79.72
GTC4698,MSc,PG,2,Mar,26,22,86.0
GTC4698,MSc,PG,2,Apr,25,20,78.23
GTC4699,MSc,PG,2,Jul,26,23,89.39
GTC4699,MSc,PG,2,Aug,25,23,91.14
GTC4699,MSc,PG,2,Sep,24,22,91.21
GTC4699,MSc,PG,2,Oct,23,14,58.83
GTC4699,MSc,PG,2,Nov,20,15,73.35
GTC4699,MSc,PG,2,Dec,18,13,73.73
GTC4699,MSc,PG,2,Jan,22,18,81.28
GTC4699,MSc,PG,2,Feb,24,20,81.7
GTC4699,MSc,PG,2,Mar,26,23,86.98
GTC4699,MSc,PG,2,Apr,25,21,82.18
GTC4700,MSc,PG,2,Jul,26,18,70.38
GTC4700,MSc,PG,2,Aug,25,17,67.06
GTC4700,MSc,PG,2,Sep,24,19,78.4
GTC4700,MSc,PG,2,Oct,23,22,93.94
GTC4700,MSc,PG,2,Nov,20,17,87.4
GTC4700,MSc,PG,2,Dec,18,17,95.97
GTC4700,MSc,PG,2,Jan,22,15,69.4
GTC4700,MSc,PG,2,Feb,24,18,73.66
GTC4700,MSc,PG,2,Mar,26,18,69.28
GTC4700,MSc,PG,2,Apr,25,19,75.26
GTC4701,MSc,PG,1,Jul,26,21,82.42
GTC4701,MSc,PG,1,Aug,25,24,94.21
GTC4701,MSc,PG,1,Sep,24,18,74.58
GTC4701,MSc,PG,1,Oct,23,22,95.99
GTC4701,MSc,PG,1,Nov,20,12,61.66
GTC4701,MSc,PG,1,Dec,18,16,86.72
GTC4701,MSc,PG,1,Jan,22,19,85.31
GTC4701,MSc,PG,1,Feb,24,18,73.07
GTC4701,MSc,PG,1,Mar,26,21,80.42
GTC4701,MSc,PG,1,Apr,25,20,79.92
GTC4702,MSc,PG,1,Jul,26,21,79.13
GTC4702,MSc,PG,1,Aug,25,22,87.41
GTC4702,MSc,PG,1,Sep,24,18,75.31
GTC4702,MSc,PG,1,Oct,23,19,82.75
GTC4702,MSc,PG,1,Nov,20,19,96.6
GTC4702,MSc,PG,1,Dec,18,15,83.83
GTC4702,MSc,PG,1,Jan,22,20,89.47
GTC4702,MSc,PG,1,Feb,24,17,70.06
GTC4702,MSc,PG,1,Mar,26,21,79.66
GTC4702,MSc,PG,1,Apr,25,24,94.37
GTC4703,MSc,PG,2,Jul,26,22,82.71
GTC4703,MSc,PG,2,Aug,25,21,84.94
GTC4703,MSc,PG,2,Sep,24,20,82.79
GTC4703,MSc,PG,2,Oct,23,22,97.43
GTC4703,MSc,PG,2,Nov,20,20,100.0
GTC4703,MSc,PG,2,Dec,18,11,60.55
GTC4703,MSc,PG,2,Jan,22,19,86.07
GTC4703,MSc,PG,2,Feb,24,21,87.01
GTC4703,MSc,PG,2,Mar,26,19,74.97
GTC4703,MSc,PG,2,Apr,25,22,88.27
GTC4704,MSc,PG,1,Jul,26,20,75.45
GTC4704,MSc,PG,1,Aug,25,25,100.0
GTC4704,MSc,PG,1,Sep,24,19,79.56
GTC4704,MSc,PG,1,Oct,23,20,88.97
GTC4704,MSc,PG,1,Nov,20,17,85.82
GTC4704,MSc,PG,1,Dec,18,13,71.05
GTC4704,MSc,PG,1,Jan,22,19,86.34
GTC4704,MSc,PG,1,Feb,24,20,83.76
GTC4704,MSc,PG,1,Mar,26,21,82.67
GTC4704,MSc,PG,1,Apr,25,18,72.79
GTC4705,MSc,PG,1,Jul,26,22,85.48
GTC4705,MSc,PG,1,Aug,25,21,83.86
GTC4705,MSc,PG,1,Sep,24,21,88.86
GTC4705,MSc,PG,1,Oct,23,18,77.7
GTC4705,MSc,PG,1,Nov,20,20,100.0
GTC4705,MSc,PG,1,Dec,18,14,78.78
GTC4705,MSc,PG,1,Jan,22,17,79.42
GTC4705,MSc,PG,1,Feb,24,24,99.32
GTC4705,MSc,PG,1,Mar,26,24,91.64
GTC4705,MSc,PG,1,Apr,25,22,87.2
GTC4706,MSc,PG,1,Jul,26,21,79.56
GTC4706,MSc,PG,1,Aug,25,17,67.62
GTC4706,MSc,PG,1,Sep,24,17,71.11
GTC4706,MSc,PG,1,Oct,23,22,93.97
GTC4706,MSc,PG,1,Nov,20,15,75.75
GTC4706,MSc,PG,1,Dec,18,12,64.83
GTC4706,MSc,PG,1,Jan,22,18,82.61
GTC4706,MSc,PG,1,Feb,24,22,92.77
GTC4706,MSc,PG,1,Mar,26,24,93.01
GTC4706,MSc,PG,1,Apr,25,20,78.72
GTC4707,MSc,PG,2,Jul,26,22,84.64
GTC4707,MSc,PG,2,Aug,25,20,80.06
GTC4707,MSc,PG,2,Sep,24,18,73.92
GTC4707,MSc,PG,2,Oct,23,20,87.95
GTC4707,MSc,PG,2,Nov,20,19,93.26
GTC4707,MSc,PG,2,Dec,18,16,90.25
GTC4707,MSc,PG,2,Jan,22,17,79.49
GTC4707,MSc,PG,2,Feb,24,17,69.22
GTC4707,MSc,PG,2,Mar,26,17,67.0
GTC4707,MSc,PG,2,Apr,25,19,76.46
GTC4708,MSc,PG,2,Jul,26,19,74.9
GTC4708,MSc,PG,2,Aug,25,20,78.8
GTC4708,MSc,PG,2,Sep,24,20,83.88
GTC4708,MSc,PG,2,Oct,23,21,91.27
GTC4708,MSc,PG,2,Nov,20,19,94.65
GTC4708,MSc,PG,2,Dec,18,14,78.64
GTC4708,MSc,PG,2,Jan,22,15,67.83
GTC4708,MSc,PG,2,Feb,24,16,66.58
GTC4708,MSc,PG,2,Mar,26,19,72.05
GTC4708,MSc,PG,2,Apr,25,18,72.5
GTC4709,MSc,PG,2,Jul,26,20,76.81
GTC4709,MSc,PG,2,Aug,25,23,91.91
GTC4709,MSc,PG,2,Sep,24,17,69.28
GTC4709,MSc,PG,2,Oct,23,20,88.48
GTC4709,MSc,PG,2,Nov,20,16,82.32
GTC4709,MSc,PG,2,Dec,18,13,73.64
GTC4709,MSc,PG,2,Jan,22,17,76.15
GTC4709,MSc,PG,2,Feb,24,24,100.0
GTC4709,MSc,PG,2,Mar,26,22,83.45
GTC4709,MSc,PG,2,Apr,25,18,71.39
GTC4710,MSc,PG,2,Jul,26,17,63.56
GTC4710,MSc,PG,2,Aug,25,20,78.2
GTC4710,MSc,PG,2,Sep,24,22,92.59
GTC4710,MSc,PG,2,Oct,23,19,82.71
GTC4710,MSc,PG,2,Nov,20,15,72.94
GTC4710,MSc,PG,2,Dec,18,15,85.11
GTC4710,MSc,PG,2,Jan,22,15,68.42
GTC4710,MSc,PG,2,Feb,24,20,82.23
GTC4710,MSc,PG,2,Mar,26,24,91.38
GTC4710,MSc,PG,2,Apr,25,23,91.32
GTC4711,MSc,PG,2,Jul,26,22,83.66
GTC4711,MSc,PG,2,Aug,25,22,88.52
GTC4711,MSc,PG,2,Sep,24,22,93.31
GTC4711,MSc,PG,2,Oct,23,20,86.89
GTC4711,MSc,PG,2,Nov,20,16,79.24
GTC4711,MSc,PG,2,Dec,18,17,93.84
GTC4711,MSc,PG,2,Jan,22,17,78.77
GTC4711,MSc,PG,2,Feb,24,23,94.25
GTC4711,MSc,PG,2,Mar,26,20,76.72
GTC4711,MSc,PG,2,Apr,25,22,86.98
GTC4712,MSc,PG,1,Jul,26,23,87.51
GTC4712,MSc,PG,1,Aug,25,16,64.71
GTC4712,MSc,PG,1,Sep,24,17,70.86
GTC4712,MSc,PG,1,Oct,23,16,68.07
GTC4712,MSc,PG,1,Nov,20,19,93.15
GTC4712,MSc,PG,1,Dec,18,14,75.61
GTC4712,MSc,PG,1,Jan,22,18,82.86
GTC4712,MSc,PG,1,Feb,24,20,82.41
GTC4712,MSc,PG,1,Mar,26,18,70.06
GTC4712,MSc,PG,1,Apr,25,21,85.55
GTC4713,MSc,PG,1,Jul,26,21,80.68
GTC4713,MSc,PG,1,Aug,25,17,69.45
GTC4713,MSc,PG,1,Sep,24,16,65.4
GTC4713,MSc,PG,1,Oct,23,19,83.62
GTC4713,MSc,PG,1,Nov,20,18,88.63
GTC4713,MSc,PG,1,Dec,18,14,77.75
GTC4713,MSc,PG,1,Jan,22,17,77.29
GTC4713,MSc,PG,1,Feb,24,21,87.02
GTC4713,MSc,PG,1,Mar,26,26,100.0
GTC4713,MSc,PG,1,Apr,25,22,88.33
GTC4714,MSc,PG,2,Jul,26,24,92.06
GTC4714,MSc,PG,2,Aug,25,20,79.87
GTC4714,MSc,PG,2,Sep,24,18,76.26
GTC4714,MSc,PG,2,Oct,23,23,98.05
GTC4714,MSc,PG,2,Nov,20,18,89.05
GTC4714,MSc,PG,2,Dec,18,16,90.61
GTC4714,MSc,PG,2,Jan,22,21,94.87
GTC4714,MSc,PG,2,Feb,24,21,87.81
GTC4714,MSc,PG,2,Mar,26,20,76.9
GTC4714,MSc,PG,2,Apr,25,21,85.73
GTC4715,MSc,PG,2,Jul,26,21,82.31
GTC4715,MSc,PG,2,Aug,25,20,78.31
GTC4715,MSc,PG,2,Sep,24,24,100.0
GTC4715,MSc,PG,2,Oct,23,19,81.94
GTC4715,MSc,PG,2,Nov,20,19,96.93
GTC4715,MSc,PG,2,Dec,18,15,81.91
GTC4715,MSc,PG,2,Jan,22,14,65.03
GTC4715,MSc,PG,2,Feb,24,20,82.3
GTC4715,MSc,PG,2,Mar,26,21,79.88
GTC4715,MSc,PG,2,Apr,25,22,87.74
GTC4716,MSc,PG,1,Jul,26,25,95.73
GTC4716,MSc,PG,1,Aug,25,24,96.49
GTC4716,MSc,PG,1,Sep,24,19,79.48
GTC4716,MSc,PG,1,Oct,23,20,85.21
GTC4716,MSc,PG,1,Nov,20,16,77.88
GTC4716,MSc,PG,1,Dec,18,14,76.24
GTC4716,MSc,PG,1,Jan,22,16,73.71
GTC4716,MSc,PG,1,Feb,24,18,74.18
GTC4716,MSc,PG,1,Mar,26,25,96.01
GTC4716,MSc,PG,1,Apr,25,19,75.85
GTC4717,MSc,PG,1,Jul,26,22,83.27
GTC4717,MSc,PG,1,Aug,25,22,87.29
GTC4717,MSc,PG,1,Sep,24,18,75.37
GTC4717,MSc,PG,1,Oct,23,20,88.28
GTC4717,MSc,PG,1,Nov,20,18,90.32
GTC4717,MSc,PG,1,Dec,18,15,84.13
GTC4717,MSc,PG,1,Jan,22,21,96.92
GTC4717,MSc,PG,1,Feb,24,23,95.31
GTC4717,MSc,PG,1,Mar,26,22,85.6
GTC4717,MSc,PG,1,Apr,25,15,61.37
GTC4718,MSc,PG,2,Jul,26,16,63.19
GTC4718,MSc,PG,2,Aug,25,21,82.17
GTC4718,MSc,PG,2,Sep,24,18,74.12
GTC4718,MSc,PG,2,Oct,23,18,77.67
GTC4718,MSc,PG,2,Nov,20,16,82.0
GTC4718,MSc,PG,2,Dec,18,15,83.33
GTC4718,MSc,PG,2,Jan,22,20,90.81
GTC4718,MSc,PG,2,Feb,24,19,81.2
