student_id,course,course_type,year,subject,marks,max_marks,grade,result
GTC3370,BCom,UG,1,Finance,50.2,100,C,Pass
GTC3371,BCom,UG,3,Accountancy,39.8,100,D,Pass
GTC3371,BCom,UG,3,Economics,46.6,100,C,Pass
GTC3371,BCom,UG,3,Business Law,47.1,100,C,Pass
GTC3371,BCom,UG,3,Finance,45.1,100,C,Pass
GTC3372,BCom,UG,3,Accountancy,60.8,100,B,Pass
GTC3372,BCom,UG,3,Economics,49.6,100,C,Pass
GTC3372,BCom,UG,3,Business Law,60.9,100,B,Pass
GTC3372,BCom,UG,3,Finance,47.0,100,C,Pass
GTC3373,BCom,UG,3,Accountancy,49.0,100,C,Pass
GTC3373,BCom,UG,3,Economics,40.5,100,D,Pass
GTC3373,BCom,UG,3,Business Law,35.7,100,D,Pass
GTC3373,BCom,UG,3,Finance,36.7,100,D,Pass
GTC3374,BCom,UG,1,Accountancy,69.8,100,B,Pass
GTC3374,BCom,UG,1,Economics,88.9,100,A,Pass
GTC3374,BCom,UG,1,Business Law,77.9,100,A,Pass
GTC3374,BCom,UG,1,Finance,91.2,100,A,Pass
GTC3375,BCom,UG,3,Accountancy,32.2,100,F,Fail
GTC3375,BCom,UG,3,Economics,24.1,100,F,Fail
GTC3375,BCom,UG,3,Business Law,26.0,100,F,Fail
GTC3375,BCom,UG,3,Finance,23.2,100,F,Fail
GTC3376,BCom,UG,3,Accountancy,58.3,100,C,Pass
GTC3376,BCom,UG,3,Economics,42.2,100,D,Pass
GTC3376,BCom,UG,3,Business Law,34.0,100,D,Pass
GTC3376,BCom,UG,3,Finance,33.4,100,D,Pass
GTC3377,BCom,UG,3,Accountancy,93.3,100,A,Pass
GTC3377,BCom,UG,3,Economics,73.9,100,B,Pass
GTC3377,BCom,UG,3,Business Law,80.4,100,A,Pass
GTC3377,BCom,UG,3,Finance,70.9,100,B,Pass
GTC3378,BCom,UG,3,Accountancy,17.2,100,F,Fail
GTC3378,BCom,UG,3,Economics,27.2,100,F,Fail
GTC3378,BCom,UG,3,Business Law,22.6,100,F,Fail
GTC3378,BCom,UG,3,Finance,26.4,100,F,Fail
GTC3379,BCom,UG,3,Accountancy,74.3,100,B,Pass
GTC3379,BCom,UG,3,Economics,48.5,100,C,Pass
GTC3379,BCom,UG,3,Business Law,53.9,100,C,Pass
GTC3379,BCom,UG,3,Finance,39.9,100,D,Pass
GTC3380,BCom,UG,2,Accountancy,53.6,100,C,Pass
GTC3380,BCom,UG,2,Economics,42.4,100,D,Pass
GTC3380,BCom,UG,2,Business Law,47.7,100,C,Pass
GTC3380,BCom,UG,2,Finance,38.0,100,D,Pass
GTC3381,BCom,UG,2,Accountancy,62.6,100,B,Pass
GTC3381,BCom,UG,2,Economics,76.6,100,A,Pass
GTC3381,BCom,UG,2,Business Law,67.4,100,B,Pass
GTC3381,BCom,UG,2,Finance,72.7,100,B,Pass
GTC3382,BCom,UG,2,Accountancy,26.3,100,F,Fail
GTC3382,BCom,UG,2,Economics,29.0,100,F,Fail
GTC3382,BCom,UG,2,Business Law,15.2,100,F,Fail
GTC3382,BCom,UG,2,Finance,11.9,100,F,Fail
GTC3383,BCom,UG,1,Accountancy,56.9,100,C,Pass
GTC3383,BCom,UG,1,Economics,42.2,100,D,Pass
GTC3383,BCom,UG,1,Business Law,51.4,100,C,Pass
GTC3383,BCom,UG,1,Finance,46.3,100,C,Pass
GTC3384,BCom,UG,3,Accountancy,47.8,100,C,Pass
GTC3384,BCom,UG,3,Economics,41.8,100,D,Pass
GTC3384,BCom,UG,3,Business Law,40.4,100,D,Pass
GTC3384,BCom,UG,3,Finance,49.9,100,C,Pass
GTC3385,BCom,UG,3,Accountancy,61.5,100,B,Pass
GTC3385,BCom,UG,3,Economics,53.1,100,C,Pass
GTC3385,BCom,UG,3,Business Law,70.8,100,B,Pass
GTC3385,BCom,UG,3,Finance,49.7,100,C,Pass
GTC3386,BCom,UG,2,Accountancy,73.4,100,B,Pass
GTC3386,BCom,UG,2,Economics,82.2,100,A,Pass
GTC3386,BCom,UG,2,Business Law,63.8,100,B,Pass
GTC3386,BCom,UG,2,Finance,73.3,100,B,Pass
GTC3387,BCom,UG,2,Accountancy,57.2,100,C,Pass
GTC3387,BCom,UG,2,Economics,50.3,100,C,Pass
GTC3387,BCom,UG,2,Business Law,52.5,100,C,Pass
GTC3387,BCom,UG,2,Finance,41.1,100,D,Pass
GTC3388,BCom,UG,1,Accountancy,22.6,100,F,Fail
GTC3388,BCom,UG,1,Economics,12.4,100,F,Fail
GTC3388,BCom,UG,1,Business Law,27.1,100,F,Fail
GTC3388,BCom,UG,1,Finance,17.5,100,F,Fail
GTC3389,BCom,UG,2,Accountancy,44.0,100,D,Pass
GTC3389,BCom,UG,2,Economics,45.1,100,C,Pass
GTC3389,BCom,UG,2,Business Law,33.5,100,D,Pass
GTC3389,BCom,UG,2,Finance,33.8,100,D,Pass
GTC3390,BCom,UG,1,Accountancy,50.6,100,C,Pass
GTC3390,BCom,UG,1,Economics,42.1,100,D,Pass
GTC3390,BCom,UG,1,Business Law,49.0,100,C,Pass
GTC3390,BCom,UG,1,Finance,46.3,100,C,Pass
GTC3391,BCom,UG,3,Accountancy,72.3,100,B,Pass
GTC3391,BCom,UG,3,Economics,72.7,100,B,Pass
GTC3391,BCom,UG,3,Business Law,68.7,100,B,Pass
GTC3391,BCom,UG,3,Finance,63.7,100,B,Pass
GTC3392,BCom,UG,3,Accountancy,45.3,100,C,Pass
GTC3392,BCom,UG,3,Economics,50.7,100,C,Pass
GTC3392,BCom,UG,3,Business Law,51.4,100,C,Pass
GTC3392,BCom,UG,3,Finance,46.6,100,C,Pass
GTC3393,BCom,UG,1,Accountancy,67.9,100,B,Pass
GTC3393,BCom,UG,1,Economics,64.7,100,B,Pass
GTC3393,BCom,UG,1,Business Law,53.9,100,C,Pass
GTC3393,BCom,UG,1,Finance,56.5,100,C,Pass
GTC3394,BCom,UG,1,Accountancy,56.0,100,C,Pass
GTC3394,BCom,UG,1,Economics,53.4,100,C,Pass
GTC3394,BCom,UG,1,Business Law,52.1,100,C,Pass
GTC3394,BCom,UG,1,Finance,52.0,100,C,Pass
GTC3395,BCom,UG,1,Accountancy,57.2,100,C,Pass
GTC3395,BCom,UG,1,Economics,75.0,100,A,Pass
GTC3395,BCom,UG,1,Business Law,58.8,100,C,Pass
GTC3395,BCom,UG,1,Finance,61.5,100,B,Pass
GTC3396,BCom,UG,3,Accountancy,81.8,100,A,Pass
GTC3396,BCom,UG,3,Economics,91.0,100,A,Pass
GTC3396,BCom,UG,3,Business Law,88.1,100,A,Pass
GTC3396,BCom,UG,3,Finance,84.7,100,A,Pass
GTC3397,BCom,UG,2,Accountancy,79.8,100,A,Pass
GTC3397,BCom,UG,2,Economics,86.1,100,A,Pass
GTC3397,BCom,UG,2,Business Law,90.9,100,A,Pass
GTC3397,BCom,UG,2,Finance,89.7,100,A,Pass
GTC3398,BCom,UG,2,Accountancy,58.6,100,C,Pass
GTC3398,BCom,UG,2,Economics,54.9,100,C,Pass
GTC3398,BCom,UG,2,Business Law,41.7,100,D,Pass
GTC3398,BCom,UG,2,Finance,43.1,100,D,Pass
GTC3399,BCom,UG,2,Accountancy,19.8,100,F,Fail
GTC3399,BCom,UG,2,Economics,37.6,100,D,Pass
GTC3399,BCom,UG,2,Business Law,22.0,100,F,Fail
GTC3399,BCom,UG,2,Finance,18.9,100,F,Fail
GTC3400,BCom,UG,2,Accountancy,75.9,100,A,Pass
GTC3400,BCom,UG,2,Economics,85.0,100,A,Pass
GTC3400,BCom,UG,2,Business Law,86.3,100,A,Pass
GTC3400,BCom,UG,2,Finance,74.6,100,B,Pass
GTC3401,BCom,UG,1,Accountancy,71.8,100,B,Pass
GTC3401,BCom,UG,1,Economics,53.4,100,C,Pass
GTC3401,BCom,UG,1,Business Law,59.0,100,C,Pass
GTC3401,BCom,UG,1,Finance,57.5,100,C,Pass
GTC3402,BCom,UG,1,Accountancy,50.5,100,C,Pass
GTC3402,BCom,UG,1,Economics,51.2,100,C,Pass
GTC3402,BCom,UG,1,Business Law,60.0,100,B,Pass
GTC3402,BCom,UG,1,Finance,59.6,100,C,Pass
GTC3403,BCom,UG,1,Accountancy,34.6,100,D,Pass
GTC3403,BCom,UG,1,Economics,46.2,100,C,Pass
GTC3403,BCom,UG,1,Business Law,52.7,100,C,Pass
GTC3403,BCom,UG,1,Finance,23.3,100,F,Fail
GTC3404,BCom,UG,2,Accountancy,83.8,100,A,Pass
GTC3404,BCom,UG,2,Economics,82.6,100,A,Pass
GTC3404,BCom,UG,2,Business Law,76.1,100,A,Pass
GTC3404,BCom,UG,2,Finance,61.0,100,B,Pass
GTC3405,BCom,UG,3,Accountancy,83.0,100,A,Pass
GTC3405,BCom,UG,3,Economics,90.0,100,A,Pass
GTC3405,BCom,UG,3,Business Law,86.0,100,A,Pass
GTC3405,BCom,UG,3,Finance,100.0,100,A,Pass
GTC3406,BCom,UG,3,Accountancy,61.0,100,B,Pass
GTC3406,BCom,UG,3,Economics,68.3,100,B,Pass
GTC3406,BCom,UG,3,Business Law,74.3,100,B,Pass
GTC3406,BCom,UG,3,Finance,81.9,100,A,Pass
GTC3407,BCom,UG,2,Accountancy,51.8,100,C,Pass
GTC3407,BCom,UG,2,Economics,49.9,100,C,Pass
GTC3407,BCom,UG,2,Business Law,57.6,100,C,Pass
GTC3407,BCom,UG,2,Finance,53.2,100,C,Pass
GTC3408,BCom,UG,1,Accountancy,50.5,100,C,Pass
GTC3408,BCom,UG,1,Economics,57.7,100,C,Pass
GTC3408,BCom,UG,1,Business Law,64.2,100,B,Pass
GTC3408,BCom,UG,1,Finance,53.0,100,C,Pass
GTC3409,BCom,UG,2,Accountancy,85.7,100,A,Pass
GTC3409,BCom,UG,2,Economics,71.6,100,B,Pass
GTC3409,BCom,UG,2,Business Law,84.7,100,A,Pass
GTC3409,BCom,UG,2,Finance,84.5,100,A,Pass
GTC3410,BCom,UG,3,Accountancy,53.5,100,C,Pass
GTC3410,BCom,UG,3,Economics,57.4,100,C,Pass
GTC3410,BCom,UG,3,Business Law,60.1,100,B,Pass
GTC3410,BCom,UG,3,Finance,68.4,100,B,Pass
GTC3411,BCom,UG,2,Accountancy,57.1,100,C,Pass
GTC3411,BCom,UG,2,Economics,46.9,100,C,Pass
GTC3411,BCom,UG,2,Business Law,33.3,100,D,Pass
GTC3411,BCom,UG,2,Finance,43.9,100,D,Pass
GTC3412,BCom,UG,1,Accountancy,43.4,100,D,Pass
GTC3412,BCom,UG,1,Economics,59.8,100,C,Pass
GTC3412,BCom,UG,1,Business Law,44.8,100,D,Pass
GTC3412,BCom,UG,1,Finance,58.8,100,C,Pass
GTC3413,BCom,UG,2,Accountancy,62.4,100,B,Pass
GTC3413,BCom,UG,2,Economics,56.9,100,C,Pass
GTC3413,BCom,UG,2,Business Law,55.8,100,C,Pass
GTC3413,BCom,UG,2,Finance,56.5,100,C,Pass
GTC3414,BCom,UG,2,Accountancy,58.4,100,C,Pass
GTC3414,BCom,UG,2,Economics,56.8,100,C,Pass
GTC3414,BCom,UG,2,Business Law,67.1,100,B,Pass
GTC3414,BCom,UG,2,Finance,58.1,100,C,Pass
GTC3415,BCom,UG,2,Accountancy,69.2,100,B,Pass
GTC3415,BCom,UG,2,Economics,66.0,100,B,Pass
GTC3415,BCom,UG,2,Business Law,85.2,100,A,Pass
GTC3415,BCom,UG,2,Finance,67.1,100,B,Pass
GTC3416,BCom,UG,3,Accountancy,38.8,100,D,Pass
GTC3416,BCom,UG,3,Economics,50.2,100,C,Pass
GTC3416,BCom,UG,3,Business Law,38.8,100,D,Pass
GTC3416,BCom,UG,3,Finance,47.6,100,C,Pass
GTC3417,BCom,UG,3,Accountancy,64.2,100,B,Pass
GTC3417,BCom,UG,3,Economics,61.0,100,B,Pass
GTC3417,BCom,UG,3,Business Law,52.7,100,C,Pass
GTC3417,BCom,UG,3,Finance,63.8,100,B,Pass
GTC3418,BCom,UG,2,Accountancy,45.9,100,C,Pass
GTC3418,BCom,UG,2,Economics,63.1,100,B,Pass
GTC3418,BCom,UG,2,Business Law,61.6,100,B,Pass
GTC3418,BCom,UG,2,Finance,62.9,100,B,Pass
GTC3419,BCom,UG,1,Accountancy,60.1,100,B,Pass
GTC3419,BCom,UG,1,Economics,48.2,100,C,Pass
GTC3419,BCom,UG,1,Business Law,70.1,100,B,Pass
GTC3419,BCom,UG,1,Finance,52.0,100,C,Pass
GTC3420,BCom,UG,2,Accountancy,55.7,100,C,Pass
GTC3420,BCom,UG,2,Economics,67.2,100,B,Pass
GTC3420,BCom,UG,2,Business Law,79.7,100,A,Pass
GTC3420,BCom,UG,2,Finance,60.0,100,B,Pass
GTC3421,BCom,UG,2,Accountancy,46.5,100,C,Pass
GTC3421,BCom,UG,2,Economics,33.8,100,D,Pass
GTC3421,BCom,UG,2,Business Law,47.5,100,C,Pass
GTC3421,BCom,UG,2,Finance,45.5,100,C,Pass
GTC3422,BCom,UG,2,Accountancy,40.7,100,D,Pass
GTC3422,BCom,UG,2,Economics,39.9,100,D,Pass
GTC3422,BCom,UG,2,Business Law,34.8,100,D,Pass
GTC3422,BCom,UG,2,Finance,39.2,100,D,Pass
GTC3423,BCom,UG,2,Accountancy,38.0,100,D,Pass
GTC3423,BCom,UG,2,Economics,46.7,100,C,Pass
GTC3423,BCom,UG,2,Business Law,31.2,100,F,Fail
GTC3423,BCom,UG,2,Finance,29.0,100,F,Fail
GTC3424,BCom,UG,2,Accountancy,34.7,100,D,Pass
GTC3424,BCom,UG,2,Economics,32.9,100,F,Fail
GTC3424,BCom,UG,2,Business Law,60.7,100,B,Pass
GTC3424,BCom,UG,2,Finance,43.6,100,D,Pass
GTC3425,BCom,UG,2,Accountancy,36.3,100,D,Pass
GTC3425,BCom,UG,2,Economics,39.3,100,D,Pass
GTC3425,BCom,UG,2,Business Law,50.5,100,C,Pass
GTC3425,BCom,UG,2,Finance,39.5,100,D,Pass
GTC3426,BCom,UG,1,Accountancy,73.6,100,B,Pass
GTC3426,BCom,UG,1,Economics,70.6,100,B,Pass
GTC3426,BCom,UG,1,Business Law,60.3,100,B,Pass
GTC3426,BCom,UG,1,Finance,71.5,100,B,Pass
GTC3427,BCom,UG,3,Accountancy,18.7,100,F,Fail
GTC3427,BCom,UG,3,Economics,28.8,100,F,Fail
GTC3427,BCom,UG,3,Business Law,25.0,100,F,Fail
GTC3427,BCom,UG,3,Finance,38.1,100,D,Pass
GTC3428,BCom,UG,1,Accountancy,49.6,100,C,Pass
GTC3428,BCom,UG,1,Economics,58.9,100,C,Pass
GTC3428,BCom,UG,1,Business Law,54.8,100,C,Pass
GTC3428,BCom,UG,1,Finance,53.0,100,C,Pass
GTC3429,BCom,UG,3,Accountancy,52.6,100,C,Pass
GTC3429,BCom,UG,3,Economics,46.2,100,C,Pass
GTC3429,BCom,UG,3,Business Law,42.4,100,D,Pass
GTC3429,BCom,UG,3,Finance,49.2,100,C,Pass
GTC3430,BCom,UG,3,Accountancy,56.5,100,C,Pass
GTC3430,BCom,UG,3,Economics,45.4,100,C,Pass
GTC3430,BCom,UG,3,Business Law,40.2,100,D,Pass
GTC3430,BCom,UG,3,Finance,41.4,100,D,Pass
GTC3431,BCom,UG,1,Accountancy,44.0,100,D,Pass
GTC3431,BCom,UG,1,Economics,38.6,100,D,Pass
GTC3431,BCom,UG,1,Business Law,35.5,100,D,Pass
GTC3431,BCom,UG,1,Finance,38.5,100,D,Pass
GTC3432,BCom,UG,1,Accountancy,47.8,100,C,Pass
GTC3432,BCom,UG,1,Economics,47.0,100,C,Pass
GTC3432,BCom,UG,1,Business Law,53.9,100,C,Pass
GTC3432,BCom,UG,1,Finance,45.7,100,C,Pass
GTC3433,BCom,UG,1,Accountancy,87.6,100,A,Pass
GTC3433,BCom,UG,1,Economics,87.4,100,A,Pass
GTC3433,BCom,UG,1,Business Law,87.2,100,A,Pass
GTC3433,BCom,UG,1,Finance,96.7,100,A,Pass
GTC3434,BCom,UG,3,Accountancy,48.8,100,C,Pass
GTC3434,BCom,UG,3,Economics,73.9,100,B,Pass
GTC3434,BCom,UG,3,Business Law,35.7,100,D,Pass
GTC3434,BCom,UG,3,Finance,51.3,100,C,Pass
GTC3435,BCom,UG,1,Accountancy,66.1,100,B,Pass
GTC3435,BCom,UG,1,Economics,66.0,100,B,Pass
GTC3435,BCom,UG,1,Business Law,64.0,100,B,Pass
GTC3435,BCom,UG,1,Finance,69.0,100,B,Pass
GTC3436,BCom,UG,3,Accountancy,71.4,100,B,Pass
GTC3436,BCom,UG,3,Economics,90.3,100,A,Pass
GTC3436,BCom,UG,3,Business Law,77.7,100,A,Pass
GTC3436,BCom,UG,3,Finance,87.5,100,A,Pass
GTC3437,BCom,UG,1,Accountancy,56.8,100,C,Pass
GTC3437,BCom,UG,1,Economics,63.9,100,B,Pass
GTC3437,BCom,UG,1,Business Law,51.6,100,C,Pass
GTC3437,BCom,UG,1,Finance,59.5,100,C,Pass
GTC3438,BCom,UG,1,Accountancy,56.2,100,C,Pass
GTC3438,BCom,UG,1,Economics,61.8,100,B,Pass
GTC3438,BCom,UG,1,Business Law,53.8,100,C,Pass
GTC3438,BCom,UG,1,Finance,63.3,100,B,Pass
GTC3439,BCom,UG,1,Accountancy,63.0,100,B,Pass
GTC3439,BCom,UG,1,Economics,38.4,100,D,Pass
GTC3439,BCom,UG,1,Business Law,52.1,100,C,Pass
GTC3439,BCom,UG,1,Finance,51.7,100,C,Pass
GTC3440,BCom,UG,1,Accountancy,22.6,100,F,Fail
GTC3440,BCom,UG,1,Economics,29.4,100,F,Fail
GTC3440,BCom,UG,1,Business Law,15.1,100,F,Fail
GTC3440,BCom,UG,1,Finance,29.0,100,F,Fail
GTC3441,BCom,UG,2,Accountancy,36.3,100,D,Pass
GTC3441,BCom,UG,2,Economics,45.9,100,C,Pass
GTC3441,BCom,UG,2,Business Law,27.7,100,F,Fail
GTC3441,BCom,UG,2,Finance,35.7,100,D,Pass
GTC3442,BCom,UG,3,Accountancy,25.9,100,F,Fail
GTC3442,BCom,UG,3,Economics,29.2,100,F,Fail
GTC3442,BCom,UG,3,Business Law,17.9,100,F,Fail
GTC3442,BCom,UG,3,Finance,37.2,100,D,Pass
GTC3443,BCom,UG,1,Accountancy,17.2,100,F,Fail
GTC3443,BCom,UG,1,Economics,33.9,100,D,Pass
GTC3443,BCom,UG,1,Business Law,27.9,100,F,Fail
GTC3443,BCom,UG,1,Finance,26.3,100,F,Fail
GTC3444,BCom,UG,1,Accountancy,66.3,100,B,Pass
GTC3444,BCom,UG,1,Economics,58.6,100,C,Pass
GTC3444,BCom,UG,1,Business Law,56.9,100,C,Pass
GTC3444,BCom,UG,1,Finance,56.4,100,C,Pass
GTC3445,BCom,UG,1,Accountancy,76.2,100,A,Pass
GTC3445,BCom,UG,1,Economics,77.9,100,A,Pass
GTC3445,BCom,UG,1,Business Law,73.3,100,B,Pass
GTC3445,BCom,UG,1,Finance,80.8,100,A,Pass
GTC3446,BCom,UG,3,Accountancy,33.8,100,D,Pass
GTC3446,BCom,UG,3,Economics,53.0,100,C,Pass
GTC3446,BCom,UG,3,Business Law,49.4,100,C,Pass
GTC3446,BCom,UG,3,Finance,58.4,100,C,Pass
GTC3447,BCom,UG,1,Accountancy,50.7,100,C,Pass
GTC3447,BCom,UG,1,Economics,49.6,100,C,Pass
GTC3447,BCom,UG,1,Business Law,49.5,100,C,Pass
GTC3447,BCom,UG,1,Finance,54.1,100,C,Pass
GTC3448,BCom,UG,3,Accountancy,55.4,100,C,Pass
GTC3448,BCom,UG,3,Economics,66.3,100,B,Pass
GTC3448,BCom,UG,3,Business Law,55.2,100,C,Pass
GTC3448,BCom,UG,3,Finance,77.3,100,A,Pass
GTC3449,BCom,UG,3,Accountancy,82.3,100,A,Pass
GTC3449,BCom,UG,3,Economics,73.2,100,B,Pass
GTC3449,BCom,UG,3,Business Law,85.8,100,A,Pass
GTC3449,BCom,UG,3,Finance,76.4,100,A,Pass
GTC3450,BCom,UG,3,Accountancy,46.2,100,C,Pass
GTC3450,BCom,UG,3,Economics,56.5,100,C,Pass
GTC3450,BCom,UG,3,Business Law,53.2,100,C,Pass
GTC3450,BCom,UG,3,Finance,41.6,100,D,Pass
GTC3451,BCom,UG,2,Accountancy,43.5,100,D,Pass
GTC3451,BCom,UG,2,Economics,46.1,100,C,Pass
GTC3451,BCom,UG,2,Business Law,30.1,100,F,Fail
GTC3451,BCom,UG,2,Finance,41.9,100,D,Pass
GTC3452,BCom,UG,1,Accountancy,29.6,100,F,Fail
GTC3452,BCom,UG,1,Economics,24.8,100,F,Fail
GTC3452,BCom,UG,1,Business Law,38.3,100,D,Pass
GTC3452,BCom,UG,1,Finance,37.3,100,D,Pass
GTC3453,BCom,UG,1,Accountancy,23.8,100,F,Fail
GTC3453,BCom,UG,1,Economics,45.2,100,C,Pass
GTC3453,BCom,UG,1,Business Law,33.9,100,D,Pass
GTC3453,BCom,UG,1,Finance,27.2,100,F,Fail
GTC3454,BCom,UG,3,Accountancy,58.9,100,C,Pass
GTC3454,BCom,UG,3,Economics,56.9,100,C,Pass
GTC3454,BCom,UG,3,Business Law,82.5,100,A,Pass
GTC3454,BCom,UG,3,Finance,72.4,100,B,Pass
GTC3455,BCom,UG,3,Accountancy,56.6,100,C,Pass
GTC3455,BCom,UG,3,Economics,86.8,100,A,Pass
GTC3455,BCom,UG,3,Business Law,60.9,100,B,Pass
GTC3455,BCom,UG,3,Finance,76.0,100,A,Pass
GTC3456,BCom,UG,1,Accountancy,7.4,100,F,Fail
GTC3456,BCom,UG,1,Economics,3.4,100,F,Fail
GTC3456,BCom,UG,1,Business Law,1.3,100,F,Fail
GTC3456,BCom,UG,1,Finance,0.0,100,F,Fail
GTC3457,BCom,UG,3,Accountancy,52.7,100,C,Pass
GTC3457,BCom,UG,3,Economics,46.8,100,C,Pass
GTC3457,BCom,UG,3,Business Law,53.7,100,C,Pass
GTC3457,BCom,UG,3,Finance,34.1,100,D,Pass
GTC3458,BCom,UG,1,Accountancy,29.1,100,F,Fail
GTC3458,BCom,UG,1,Economics,37.4,100,D,Pass
GTC3458,BCom,UG,1,Business Law,31.0,100,F,Fail
GTC3458,BCom,UG,1,Finance,44.6,100,D,Pass
GTC3459,BCom,UG,3,Accountancy,80.6,100,A,Pass
GTC3459,BCom,UG,3,Economics,72.2,100,B,Pass
GTC3459,BCom,UG,3,Business Law,78.4,100,A,Pass
GTC3459,BCom,UG,3,Finance,92.2,100,A,Pass
GTC3460,BCom,UG,2,Accountancy,53.3,100,C,Pass
GTC3460,BCom,UG,2,Economics,55.7,100,C,Pass
GTC3460,BCom,UG,2,Business Law,48.8,100,C,Pass
GTC3460,BCom,UG,2,Finance,52.7,100,C,Pass
GTC3461,BCom,UG,1,Accountancy,47.0,100,C,Pass
GTC3461,BCom,UG,1,Economics,48.5,100,C,Pass
GTC3461,BCom,UG,1,Business Law,37.6,100,D,Pass
GTC3461,BCom,UG,1,Finance,49.7,100,C,Pass
GTC3462,BCom,UG,1,Accountancy,61.4,100,B,Pass
GTC3462,BCom,UG,1,Economics,61.8,100,B,Pass
GTC3462,BCom,UG,1,Business Law,69.7,100,B,Pass
GTC3462,BCom,UG,1,Finance,69.9,100,B,Pass
GTC3463,BCom,UG,3,Accountancy,72.2,100,B,Pass
GTC3463,BCom,UG,3,Economics,51.8,100,C,Pass
GTC3463,BCom,UG,3,Business Law,60.2,100,B,Pass
GTC3463,BCom,UG,3,Finance,64.4,100,B,Pass
GTC3464,BCom,UG,2,Accountancy,46.3,100,C,Pass
GTC3464,BCom,UG,2,Economics,48.1,100,C,Pass
GTC3464,BCom,UG,2,Business Law,40.2,100,D,Pass
GTC3464,BCom,UG,2,Finance,51.4,100,C,Pass
GTC3465,BCom,UG,1,Accountancy,27.0,100,F,Fail
GTC3465,BCom,UG,1,Economics,37.3,100,D,Pass
GTC3465,BCom,UG,1,Business Law,38.4,100,D,Pass
GTC3465,BCom,UG,1,Finance,41.0,100,D,Pass
GTC3466,BCom,UG,1,Accountancy,50.8,100,C,Pass
GTC3466,BCom,UG,1,Economics,62.7,100,B,Pass
GTC3466,BCom,UG,1,Business Law,64.6,100,B,Pass
GTC3466,BCom,UG,1,Finance,65.6,100,B,Pass
GTC3467,BCom,UG,2,Accountancy,54.0,100,C,Pass
GTC3467,BCom,UG,2,Economics,32.8,100,F,Fail
GTC3467,BCom,UG,2,Business Law,43.0,100,D,Pass
GTC3467,BCom,UG,2,Finance,28.9,100,F,Fail
GTC3468,BCom,UG,1,Accountancy,78.8,100,A,Pass
GTC3468,BCom,UG,1,Economics,86.9,100,A,Pass
GTC3468,BCom,UG,1,Business Law,76.5,100,A,Pass
GTC3468,BCom,UG,1,Finance,84.4,100,A,Pass
GTC3469,BCom,UG,2,Accountancy,57.3,100,C,Pass
GTC3469,BCom,UG,2,Economics,57.2,100,C,Pass
GTC3469,BCom,UG,2,Business Law,51.1,100,C,Pass
GTC3469,BCom,UG,2,Finance,59.1,100,C,Pass
GTC3470,BCom,UG,1,Accountancy,72.3,100,B,Pass
GTC3470,BCom,UG,1,Economics,61.2,100,B,Pass
GTC3470,BCom,UG,1,Business Law,63.2,100,B,Pass
GTC3470,BCom,UG,1,Finance,62.0,100,B,Pass
GTC3471,BCom,UG,1,Accountancy,58.1,100,C,Pass
GTC3471,BCom,UG,1,Economics,63.9,100,B,Pass
GTC3471,BCom,UG,1,Business Law,62.4,100,B,Pass
GTC3471,BCom,UG,1,Finance,72.5,100,B,Pass
GTC3472,BCom,UG,3,Accountancy,63.1,100,B,Pass
GTC3472,BCom,UG,3,Economics,83.0,100,A,Pass
GTC3472,BCom,UG,3,Business Law,68.9,100,B,Pass
GTC3472,BCom,UG,3,Finance,73.6,100,B,Pass
GTC3473,BCom,UG,2,Accountancy,58.6,100,C,Pass
GTC3473,BCom,UG,2,Economics,60.3,100,B,Pass
GTC3473,BCom,UG,2,Business Law,74.1,100,B,Pass
GTC3473,BCom,UG,2,Finance,76.4,100,A,Pass
GTC3474,BCom,UG,1,Accountancy,31.3,100,F,Fail
GTC3474,BCom,UG,1,Economics,36.3,100,D,Pass
GTC3474,BCom,UG,1,Business Law,32.4,100,F,Fail
GTC3474,BCom,UG,1,Finance,34.5,100,D,Pass
GTC3475,BCom,UG,1,Accountancy,46.6,100,C,Pass
GTC3475,BCom,UG,1,Economics,27.6,100,F,Fail
GTC3475,BCom,UG,1,Business Law,43.8,100,D,Pass
GTC3475,BCom,UG,1,Finance,39.4,100,D,Pass
GTC3476,BCom,UG,1,Accountancy,84.2,100,A,Pass
GTC3476,BCom,UG,1,Economics,66.7,100,B,Pass
GTC3476,BCom,UG,1,Business Law,89.1,100,A,Pass
GTC3476,BCom,UG,1,Finance,67.7,100,B,Pass
GTC3477,BCom,UG,2,Accountancy,27.5,100,F,Fail
GTC3477,BCom,UG,2,Economics,27.6,100,F,Fail
GTC3477,BCom,UG,2,Business Law,46.4,100,C,Pass
GTC3477,BCom,UG,2,Finance,38.1,100,D,Pass
GTC3478,BCom,UG,3,Accountancy,19.2,100,F,Fail
GTC3478,BCom,UG,3,Economics,29.5,100,F,Fail
GTC3478,BCom,UG,3,Business Law,20.0,100,F,Fail
GTC3478,BCom,UG,3,Finance,22.5,100,F,Fail
GTC3479,BCom,UG,2,Accountancy,53.7,100,C,Pass
GTC3479,BCom,UG,2,Economics,46.1,100,C,Pass
GTC3479,BCom,UG,2,Business Law,36.3,100,D,Pass
GTC3479,BCom,UG,2,Finance,56.0,100,C,Pass
GTC3480,BCom,UG,2,Accountancy,67.2,100,B,Pass
GTC3480,BCom,UG,2,Economics,63.0,100,B,Pass
GTC3480,BCom,UG,2,Business Law,68.3,100,B,Pass
