student_id,total_days,days_present,overall_attendance_pct,attendance_category
GTC1904,233,188,80.69,Good (75%+)
GTC1905,233,172,73.82,Low (<75%)
GTC1906,233,176,75.54,Good (75%+)
GTC1907,233,174,74.68,Low (<75%)
GTC1908,233,186,79.83,Good (75%+)
GTC1909,233,173,74.25,Low (<75%)
GTC1910,233,164,70.39,Low (<75%)
GTC1911,233,175,75.11,Good (75%+)
GTC1912,233,182,78.11,Good (75%+)
GTC1913,233,169,72.53,Low (<75%)
GTC1914,233,178,76.39,Good (75%+)
GTC1915,233,172,73.82,Low (<75%)
GTC1916,233,187,80.26,Good (75%+)
GTC1917,233,173,74.25,Low (<75%)
GTC1918,233,157,67.38,Low (<75%)
GTC1919,233,157,67.38,Low (<75%)
GTC1920,233,173,74.25,Low (<75%)
GTC1921,233,171,73.39,Low (<75%)
GTC1922,233,177,75.97,Good (75%+)
GTC1923,233,191,81.97,Good (75%+)
GTC1924,233,175,75.11,Good (75%+)
GTC1925,233,185,79.4,Good (75%+)
GTC1926,233,176,75.54,Good (75%+)
GTC1927,233,161,69.1,Low (<75%)
GTC1928,233,180,77.25,Good (75%+)
GTC1929,233,175,75.11,Good (75%+)
GTC1930,233,173,74.25,Low (<75%)
GTC1931,233,172,73.82,Low (<75%)
GTC1932,233,169,72.53,Low (<75%)
GTC1933,233,163,69.96,Low (<75%)
GTC1934,233,166,71.24,Low (<75%)
GTC1935,233,162,69.53,Low (<75%)
GTC1936,233,177,75.97,Good (75%+)
GTC1937,233,170,72.96,Low (<75%)
GTC1938,233,170,72.96,Low (<75%)
GTC1939,233,185,79.4,Good (75%+)
GTC1940,233,182,78.11,Good (75%+)
GTC1941,233,171,73.39,Low (<75%)
GTC1942,233,163,69.96,Low (<75%)
GTC1943,233,169,72.53,Low (<75%)
GTC1944,233,174,74.68,Low (<75%)
GTC1945,233,169,72.53,Low (<75%)
GTC1946,233,179,76.82,Good (75%+)
GTC1947,233,170,72.96,Low (<75%)
GTC1948,233,172,73.82,Low (<75%)
GTC1949,233,181,77.68,Good (75%+)
GTC1950,233,176,75.54,Good (75%+)
GTC1951,233,159,68.24,Low (<75%)
GTC1952,233,184,78.97,Good (75%+)
GTC1953,233,173,74.25,Low (<75%)
GTC1954,233,179,76.82,Good (75%+)
GTC1955,233,166,71.24,Low (<75%)
GTC1956,233,183,78.54,Good (75%+)
GTC1957,233,184,78.97,Good (75%+)
GTC1958,233,172,73.82,Low (<75%)
GTC1959,233,172,73.82,Low (<75%)
GTC1960,233,185,79.4,Good (75%+)
GTC1961,233,162,69.53,Low (<75%)
GTC1962,233,178,76.39,Good (75%+)
GTC1963,233,186,79.83,Good (75%+)
GTC1964,233,173,74.25,Low (<75%)
GTC1965,233,172,73.82,Low (<75%)
GTC1966,233,181,77.68,Good (75%+)
GTC1967,233,180,77.25,Good (75%+)
GTC1968,233,179,76.82,Good (75%+)
GTC1969,233,173,74.25,Low (<75%)
GTC1970,233,176,75.54,Good (75%+)
GTC1971,233,158,67.81,Low (<75%)
GTC1972,233,173,74.25,Low (<75%)
GTC1973,233,187,80.26,Good (75%+)
GTC1974,233,185,79.4,Good (75%+)
GTC1975,233,177,75.97,Good (75%+)
GTC1976,233,177,75.97,Good (75%+)
GTC1977,233,179,76.82,Good (75%+)
GTC1978,233,175,75.11,Good (75%+)
GTC1979,233,184,78.97,Good (75%+)
GTC1980,233,175,75.11,Good (75%+)
GTC1981,233,169,72.53,Low (<75%)
GTC1982,233,185,79.4,Good (75%+)
GTC1983,233,169,72.53,Low (<75%)
GTC1984,233,162,69.53,Low (<75%)
GTC1985,233,169,72.53,Low (<75%)
GTC1986,233,174,74.68,Low (<75%)
GTC1987,233,171,73.39,Low (<75%)
GTC1988,233,165,70.82,Low (<75%)
GTC1989,233,169,72.53,Low (<75%)
GTC1990,233,172,73.82,Low (<75%)
GTC1991,233,164,70.39,Low (<75%)
GTC1992,233,197,84.55,Good (75%+)
GTC1993,233,184,78.97,Good (75%+)
GTC1994,233,172,73.82,Low (<75%)
GTC1995,233,169,72.53,Low (<75%)
GTC1996,233,165,70.82,Low (<75%)
GTC1997,233,173,74.25,Low (<75%)
GTC1998,233,179,76.82,Good (75%+)
GTC1999,233,187,80.26,Good (75%+)
GTC2000,233,165,70.82,Low (<75%)
GTC2001,233,185,79.4,Good (75%+)
GTC2002,233,189,81.12,Good (75%+)
GTC2003,233,170,72.96,Low (<75%)
GTC2004,233,164,70.39,Low (<75%)
GTC2005,233,171,73.39,Low (<75%)
GTC2006,233,168,72.1,Low (<75%)
GTC2007,233,179,76.82,Good (75%+)
GTC2008,233,174,74.68,Low (<75%)
GTC2009,233,189,81.12,Good (75%+)
GTC2010,233,170,72.96,Low (<75%)
GTC2011,233,168,72.1,Low (<75%)
GTC2012,233,167,71.67,Low (<75%)
GTC2013,233,169,72.53,Low (<75%)
GTC2014,233,174,74.68,Low (<75%)
GTC2015,233,178,76.39,Good (75%+)
GTC2016,233,187,80.26,Good (75%+)
GTC2017,233,172,73.82,Low (<75%)
GTC2018,233,179,76.82,Good (75%+)
GTC2019,233,161,69.1,Low (<75%)
GTC2020,233,161,69.1,Low (<75%)
GTC2021,233,189,81.12,Good (75%+)
GTC2022,233,174,74.68,Low (<75%)
GTC2023,233,183,78.54,Good (75%+)
GTC2024,233,176,75.54,Good (75%+)
GTC2025,233,182,78.11,Good (75%+)
GTC2026,233,183,78.54,Good (75%+)
GTC2027,233,186,79.83,Good (75%+)
GTC2028,233,171,73.39,Low (<75%)
GTC2029,233,184,78.97,Good (75%+)
GTC2030,233,171,73.39,Low (<75%)
GTC2031,233,164,70.39,Low (<75%)
GTC2032,233,187,80.26,Good (75%+)
GTC2033,233,158,67.81,Low (<75%)
GTC2034,233,186,79.83,Good (75%+)
GTC2035,233,162,69.53,Low (<75%)
GTC2036,233,156,66.95,Low (<75%)
GTC2037,233,170,72.96,Low (<75%)
GTC2038,233,182,78.11,Good (75%+)
GTC2039,233,168,72.1,Low (<75%)
GTC2040,233,165,70.82,Low (<75%)
GTC2041,233,178,76.39,Good (75%+)
GTC2042,233,162,69.53,Low (<75%)
GTC2043,233,177,75.97,Good (75%+)
GTC2044,233,170,72.96,Low (<75%)
GTC2045,233,176,75.54,Good (75%+)
GTC2046,233,166,71.24,Low (<75%)
GTC2047,233,161,69.1,Low (<75%)
GTC2048,233,153,65.67,Low (<75%)
GTC2049,233,176,75.54,Good (75%+)
GTC2050,233,175,75.11,Good (75%+)
GTC2051,233,188,80.69,Good (75%+)
GTC2052,233,180,77.25,Good (75%+)
GTC2053,233,163,69.96,Low (<75%)
GTC2054,233,168,72.1,Low (<75%)
GTC2055,233,167,71.67,Low (<75%)
GTC2056,233,173,74.25,Low (<75%)
GTC2057,233,171,73.39,Low (<75%)
GTC2058,233,201,86.27,Good (75%+)
GTC2059,233,191,81.97,Good (75%+)
GTC2060,233,177,75.97,Good (75%+)
GTC2061,233,175,75.11,Good (75%+)
GTC2062,233,188,80.69,Good (75%+)
GTC2063,233,182,78.11,Good (75%+)
GTC2064,233,184,78.97,Good (75%+)
GTC2065,233,194,83.26,Good (75%+)
GTC2066,233,195,83.69,Good (75%+)
GTC2067,233,167,71.67,Low (<75%)
GTC2068,233,178,76.39,Good (75%+)
GTC2069,233,169,72.53,Low (<75%)
GTC2070,233,188,80.69,Good (75%+)
GTC2071,233,172,73.82,Low (<75%)
GTC2072,233,166,71.24,Low (<75%)
GTC2073,233,168,72.1,Low (<75%)
GTC2074,233,174,74.68,Low (<75%)
GTC2075,233,179,76.82,Good (75%+)
GTC2076,233,192,82.4,Good (75%+)
GTC2077,233,179,76.82,Good (75%+)
GTC2078,233,179,76.82,Good (75%+)
GTC2079,233,170,72.96,Low (<75%)
GTC2080,233,183,78.54,Good (75%+)
GTC2081,233,172,73.82,Low (<75%)
GTC2082,233,161,69.1,Low (<75%)
GTC2083,233,169,72.53,Low (<75%)
GTC2084,233,180,77.25,Good (75%+)
GTC2085,233,169,72.53,Low (<75%)
GTC2086,233,183,78.54,Good (75%+)
GTC2087,233,169,72.53,Low (<75%)
GTC2088,233,187,80.26,Good (75%+)
GTC2089,233,170,72.96,Low (<75%)
GTC2090,233,189,81.12,Good (75%+)
GTC2091,233,182,78.11,Good (75%+)
GTC2092,233,157,67.38,Low (<75%)
GTC2093,233,166,71.24,Low (<75%)
GTC2094,233,180,77.25,Good (75%+)
GTC2095,233,189,81.12,Good (75%+)
GTC2096,233,175,75.11,Good (75%+)
GTC2097,233,157,67.38,Low (<75%)
GTC2098,233,183,78.54,Good (75%+)
GTC2099,233,185,79.4,Good (75%+)
GTC2100,233,172,73.82,Low (<75%)
GTC2101,233,175,75.11,Good (75%+)
GTC2102,233,171,73.39,Low (<75%)
GTC2103,233,182,78.11,Good (75%+)
GTC2104,233,177,75.97,Good (75%+)
GTC2105,233,176,75.54,Good (75%+)
GTC2106,233,172,73.82,Low (<75%)
GTC2107,233,191,81.97,Good (75%+)
GTC2108,233,187,80.26,Good (75%+)
GTC2109,233,181,77.68,Good (75%+)
GTC2110,233,181,77.68,Good (75%+)
GTC2111,233,189,81.12,Good (75%+)
GTC2112,233,185,79.4,Good (75%+)
GTC2113,233,189,81.12,Good (75%+)
GTC2114,233,174,74.68,Low (<75%)
GTC2115,233,178,76.39,Good (75%+)
GTC2116,233,173,74.25,Low (<75%)
GTC2117,233,176,75.54,Good (75%+)
GTC2118,233,168,72.1,Low (<75%)
GTC2119,233,168,72.1,Low (<75%)
GTC2120,233,178,76.39,Good (75%+)
GTC2121,233,188,80.69,Good (75%+)
GTC2122,233,179,76.82,Good (75%+)
GTC2123,233,166,71.24,Low (<75%)
GTC2124,233,180,77.25,Good (75%+)
GTC2125,233,173,74.25,Low (<75%)
GTC2126,233,173,74.25,Low (<75%)
GTC2127,233,178,76.39,Good (75%+)
GTC2128,233,161,69.1,Low (<75%)
GTC2129,233,168,72.1,Low (<75%)
GTC2130,233,177,75.97,Good (75%+)
GTC2131,233,173,74.25,Low (<75%)
GTC2132,233,169,72.53,Low (<75%)
GTC2133,233,176,75.54,Good (75%+)
GTC2134,233,164,70.39,Low (<75%)
GTC2135,233,175,75.11,Good (75%+)
GTC2136,233,184,78.97,Good (75%+)
GTC2137,233,171,73.39,Low (<75%)
GTC2138,233,167,71.67,Low (<75%)
GTC2139,233,176,75.54,Good (75%+)
GTC2140,233,168,72.1,Low (<75%)
GTC2141,233,167,71.67,Low (<75%)
GTC2142,233,188,80.69,Good (75%+)
GTC2143,233,164,70.39,Low (<75%)
GTC2144,233,171,73.39,Low (<75%)
GTC2145,233,159,68.24,Low (<75%)
GTC2146,233,169,72.53,Low (<75%)
GTC2147,233,162,69.53,Low (<75%)
GTC2148,233,190,81.55,Good (75%+)
GTC2149,233,174,74.68,Low (<75%)
GTC2150,233,178,76.39,Good (75%+)
GTC2151,233,193,82.83,Good (75%+)
GTC2152,233,172,73.82,Low (<75%)
GTC2153,233,178,76.39,Good (75%+)
GTC2154,233,172,73.82,Low (<75%)
GTC2155,233,175,75.11,Good (75%+)
GTC2156,233,181,77.68,Good (75%+)
GTC2157,233,170,72.96,Low (<75%)
GTC2158,233,175,75.11,Good (75%+)
GTC2159,233,169,72.53,Low (<75%)
GTC2160,233,182,78.11,Good (75%+)
GTC2161,233,177,75.97,Good (75%+)
GTC2162,233,167,71.67,Low (<75%)
GTC2163,233,174,74.68,Low (<75%)
GTC2164,233,198,84.98,Good (75%+)
GTC2165,233,177,75.97,Good (75%+)
GTC2166,233,177,75.97,Good (75%+)
GTC2167,233,179,76.82,Good (75%+)
GTC2168,233,156,66.95,Low (<75%)
GTC2169,233,177,75.97,Good (75%+)
GTC2170,233,151,64.81,Low (<75%)
GTC2171,233,181,77.68,Good (75%+)
GTC2172,233,172,73.82,Low (<75%)
GTC2173,233,162,69.53,Low (<75%)
GTC2174,233,171,73.39,Low (<75%)
GTC2175,233,180,77.25,Good (75%+)
GTC2176,233,160,68.67,Low (<75%)
GTC2177,233,174,74.68,Low (<75%)
GTC2178,233,192,82.4,Good (75%+)
GTC2179,233,188,80.69,Good (75%+)
GTC2180,233,181,77.68,Good (75%+)
GTC2181,233,164,70.39,Low (<75%)
GTC2182,233,186,79.83,Good (75%+)
GTC2183,233,186,79.83,Good (75%+)
GTC2184,233,194,83.26,Good (75%+)
GTC2185,233,185,79.4,Good (75%+)
GTC2186,233,180,77.25,Good (75%+)
GTC2187,233,185,79.4,Good (75%+)
GTC2188,233,169,72.53,Low (<75%)
GTC2189,233,165,70.82,Low (<75%)
GTC2190,233,165,70.82,Low (<75%)
GTC2191,233,166,71.24,Low (<75%)
GTC2192,233,170,72.96,Low (<75%)
GTC2193,233,180,77.25,Good (75%+)
GTC2194,233,177,75.97,Good (75%+)
GTC2195,233,172,73.82,Low (<75%)
GTC2196,233,165,70.82,Low (<75%)
GTC2197,233,178,76.39,Good (75%+)
GTC2198,233,160,68.67,Low (<75%)
GTC2199,233,180,77.25,Good (75%+)
GTC2200,233,188,80.69,Good (75%+)
GTC2201,233,168,72.1,Low (<75%)
GTC2202,233,158,67.81,Low (<75%)
GTC2203,233,176,75.54,Good (75%+)
GTC2204,233,178,76.39,Good (75%+)
GTC2205,233,184,78.97,Good (75%+)
GTC2206,233,157,67.38,Low (<75%)
GTC2207,233,181,77.68,Good (75%+)
GTC2208,233,185,79.4,Good (75%+)
GTC2209,233,173,74.25,Low (<75%)
GTC2210,233,167,71.67,Low (<75%)
GTC2211,233,164,70.39,Low (<75%)
GTC2212,233,172,73.82,Low (<75%)
GTC2213,233,184,78.97,Good (75%+)
GTC2214,233,180,77.25,Good (75%+)
GTC2215,233,174,74.68,Low (<75%)
GTC2216,233,167,71.67,Low (<75%)
GTC2217,233,177,75.97,Good (75%+)
GTC2218,233,180,77.25,Good (75%+)
GTC2219,233,165,70.82,Low (<75%)
GTC2220,233,181,77.68,Good (75%+)
GTC2221,233,183,78.54,Good (75%+)
GTC2222,233,171,73.39,Low (<75%)
GTC2223,233,182,78.11,Good (75%+)
GTC2224,233,167,71.67,Low (<75%)
GTC2225,233,169,72.53,Low (<75%)
GTC2226,233,173,74.25,Low (<75%)
GTC2227,233,169,72.53,Low (<75%)
GTC2228,233,195,83.69,Good (75%+)
GTC2229,233,185,79.4,Good (75%+)
GTC2230,233,164,70.39,Low (<75%)
GTC2231,233,181,77.68,Good (75%+)
GTC2232,233,159,68.24,Low (<75%)
GTC2233,233,186,79.83,Good (75%+)
GTC2234,233,190,81.55,Good (75%+)
GTC2235,233,174,74.68,Low (<75%)
GTC2236,233,175,75.11,Good (75%+)
GTC2237,233,170,72.96,Low (<75%)
GTC2238,233,183,78.54,Good (75%+)
GTC2239,233,174,74.68,Low (<75%)
GTC2240,233,176,75.54,Good (75%+)
GTC2241,233,194,83.26,Good (75%+)
GTC2242,233,164,70.39,Low (<75%)
GTC2243,233,180,77.25,Good (75%+)
GTC2244,233,161,69.1,Low (<75%)
GTC2245,233,169,72.53,Low (<75%)
GTC2246,233,177,75.97,Good (75%+)
GTC2247,233,175,75.11,Good (75%+)
GTC2248,233,166,71.24,Low (<75%)
GTC2249,233,163,69.96,Low (<75%)
GTC2250,233,161,69.1,Low (<75%)
GTC2251,233,153,65.67,Low (<75%)
GTC2252,233,156,66.95,Low (<75%)
GTC2253,233,174,74.68,Low (<75%)
GTC2254,233,174,74.68,Low (<75%)
GTC2255,233,174,74.68,Low (<75%)
GTC2256,233,173,74.25,Low (<75%)
GTC2257,233,163,69.96,Low (<75%)
GTC2258,233,175,75.11,Good (75%+)
GTC2259,233,170,72.96,Low (<75%)
GTC2260,233,181,77.68,Good (75%+)
GTC2261,233,169,72.53,Low (<75%)
GTC2262,233,179,76.82,Good (75%+)
GTC2263,233,168,72.1,Low (<75%)
GTC2264,233,165,70.82,Low (<75%)
GTC2265,233,179,76.82,Good (75%+)
GTC2266,233,165,70.82,Low (<75%)
GTC2267,233,169,72.53,Low (<75%)
GTC2268,233,168,72.1,Low (<75%)
GTC2269,233,178,76.39,Good (75%+)
GTC2270,233,184,78.97,Good (75%+)
GTC2271,233,189,81.12,Good (75%+)
GTC2272,233,179,76.82,Good (75%+)
GTC2273,233,189,81.12,Good (75%+)
GTC2274,233,180,77.25,Good (75%+)
GTC2275,233,174,74.68,Low (<75%)
GTC2276,233,173,74.25,Low (<75%)
GTC2277,233,176,75.54,Good (75%+)
GTC2278,233,170,72.96,Low (<75%)
GTC2279,233,180,77.25,Good (75%+)
GTC2280,233,173,74.25,Low (<75%)
GTC2281,233,176,75.54,Good (75%+)
GTC2282,233,157,67.38,Low (<75%)
GTC2283,233,155,66.52,Low (<75%)
GTC2284,233,167,71.67,Low (<75%)
GTC2285,233,174,74.68,Low (<75%)
GTC2286,233,156,66.95,Low (<75%)
GTC2287,233,179,76.82,Good (75%+)
GTC2288,233,177,75.97,Good (75%+)
GTC2289,233,168,72.1,Low (<75%)
GTC2290,233,184,78.97,Good (75%+)
GTC2291,233,167,71.67,Low (<75%)
GTC2292,233,167,71.67,Low (<75%)
GTC2293,233,171,73.39,Low (<75%)
GTC2294,233,173,74.25,Low (<75%)
GTC2295,233,182,78.11,Good (75%+)
GTC2296,233,174,74.68,Low (<75%)
GTC2297,233,182,78.11,Good (75%+)
GTC2298,233,177,75.97,Good (75%+)
GTC2299,233,177,75.97,Good (75%+)
GTC2300,233,165,70.82,Low (<75%)
GTC2301,233,163,69.96,Low (<75%)
GTC2302,233,172,73.82,Low (<75%)
GTC2303,233,178,76.39,Good (75%+)
GTC2304,233,175,75.11,Good (75%+)
GTC2305,233,189,81.12,Good (75%+)
GTC2306,233,170,72.96,Low (<75%)
GTC2307,233,176,75.54,Good (75%+)
GTC2308,233,162,69.53,Low (<75%)
GTC2309,233,182,78.11,Good (75%+)
GTC2310,233,193,82.83,Good (75%+)
GTC2311,233,171,73.39,Low (<75%)
GTC2312,233,182,78.11,Good (75%+)
GTC2313,233,177,75.97,Good (75%+)
GTC2314,233,173,74.25,Low (<75%)
GTC2315,233,176,75.54,Good (75%+)
GTC2316,233,190,81.55,Good (75%+)
GTC2317,233,168,72.1,Low (<75%)
GTC2318,233,154,66.09,Low (<75%)
GTC2319,233,174,74.68,Low (<75%)
GTC2320,233,178,76.39,Good (75%+)
GTC2321,233,168,72.1,Low (<75%)
GTC2322,233,173,74.25,Low (<75%)
GTC2323,233,183,78.54,Good (75%+)
GTC2324,233,170,72.96,Low (<75%)
GTC2325,233,178,76.39,Good (75%+)
GTC2326,233,181,77.68,Good (75%+)
GTC2327,233,162,69.53,Low (<75%)
GTC2328,233,171,73.39,Low (<75%)
GTC2329,233,181,77.68,Good (75%+)
GTC2330,233,175,75.11,Good (75%+)
GTC2331,233,190,81.55,Good (75%+)
GTC2332,233,168,72.1,Low (<75%)
GTC2333,233,189,81.12,Good (75%+)
GTC2334,233,181,77.68,Good (75%+)
GTC2335,233,173,74.25,Low (<75%)
GTC2336,233,186,79.83,Good (75%+)
GTC2337,233,166,71.24,Low (<75%)
GTC2338,233,182,78.11,Good (75%+)
GTC2339,233,168,72.1,Low (<75%)
GTC2340,233,170,72.96,Low (<75%)
GTC2341,233,163,69.96,Low (<75%)
GTC2342,233,174,74.68,Low (<75%)
GTC2343,233,172,73.82,Low (<75%)
GTC2344,233,185,79.4,Good (75%+)
GTC2345,233,162,69.53,Low (<75%)
GTC2346,233,180,77.25,Good (75%+)
GTC2347,233,170,72.96,Low (<75%)
GTC2348,233,176,75.54,Good (75%+)
GTC2349,233,181,77.68,Good (75%+)
GTC2350,233,167,71.67,Low (<75%)
GTC2351,233,184,78.97,Good (75%+)
GTC2352,233,183,78.54,Good (75%+)
GTC2353,233,175,75.11,Good (75%+)
GTC2354,233,177,75.97,Good (75%+)
GTC2355,233,173,74.25,Low (<75%)
GTC2356,233,177,75.97,Good (75%+)
GTC2357,233,162,69.53,Low (<75%)
GTC2358,233,171,73.39,Low (<75%)
GTC2359,233,199,85.41,Good (75%+)
GTC2360,233,178,76.39,Good (75%+)
GTC2361,233,175,75.11,Good (75%+)
GTC2362,233,183,78.54,Good (75%+)
GTC2363,233,175,75.11,Good (75%+)
GTC2364,233,169,72.53,Low (<75%)
GTC2365,233,164,70.39,Low (<75%)
GTC2366,233,176,75.54,Good (75%+)
GTC2367,233,178,76.39,Good (75%+)
GTC2368,233,167,71.67,Low (<75%)
GTC2369,233,177,75.97,Good (75%+)
GTC2370,233,179,76.82,Good (75%+)
GTC2371,233,167,71.67,Low (<75%)
GTC2372,233,176,75.54,Good (75%+)
GTC2373,233,173,74.25,Low (<75%)
GTC2374,233,184,78.97,Good (75%+)
GTC2375,233,174,74.68,Low (<75%)
GTC2376,233,174,74.68,Low (<75%)
GTC2377,233,172,73.82,Low (<75%)
GTC2378,233,173,74.25,Low (<75%)
GTC2379,233,193,82.83,Good (75%+)
GTC2380,233,184,78.97,Good (75%+)
GTC2381,233,201,86.27,Good (75%+)
GTC2382,233,174,74.68,Low (<75%)
GTC2383,233,172,73.82,Low (<75%)
GTC2384,233,186,79.83,Good (75%+)
GTC2385,233,157,67.38,Low (<75%)
GTC2386,233,175,75.11,Good (75%+)
GTC2387,233,185,79.4,Good (75%+)
GTC2388,233,179,76.82,Good (75%+)
GTC2389,233,174,74.68,Low (<75%)
GTC2390,233,155,66.52,Low (<75%)
GTC2391,233,178,76.39,Good (75%+)
GTC2392,233,177,75.97,Good (75%+)
GTC2393,233,162,69.53,Low (<75%)
GTC2394,233,184,78.97,Good (75%+)
GTC2395,233,187,80.26,Good (75%+)
GTC2396,233,177,75.97,Good (75%+)
GTC2397,233,169,72.53,Low (<75%)
GTC2398,233,162,69.53,Low (<75%)
GTC2399,233,178,76.39,Good (75%+)
GTC2400,233,172,73.82,Low (<75%)
GTC2401,233,187,80.26,Good (75%+)
GTC2402,233,174,74.68,Low (<75%)
GTC2403,233,156,66.95,Low (<75%)
GTC2404,233,156,66.95,Low (<75%)
GTC2405,233,176,75.54,Good (75%+)
GTC2406,233,181,77.68,Good (75%+)
GTC2407,233,182,78.11,Good (75%+)
GTC2408,233,172,73.82,Low (<75%)
GTC2409,233,186,79.83,Good (75%+)
GTC2410,233,180,77.25,Good (75%+)
GTC2411,233,156,66.95,Low (<75%)
GTC2412,233,183,78.54,Good (75%+)
GTC2413,233,161,69.1,Low (<75%)
GTC2414,233,171,73.39,Low (<75%)
GTC2415,233,171,73.39,Low (<75%)
GTC2416,233,177,75.97,Good (75%+)
GTC2417,233,165,70.82,Low (<75%)
GTC2418,233,151,64.81,Low (<75%)
GTC2419,233,186,79.83,Good (75%+)
GTC2420,233,148,63.52,Low (<75%)
GTC2421,233,174,74.68,Low (<75%)
GTC2422,233,181,77.68,Good (75%+)
GTC2423,233,175,75.11,Good (75%+)
GTC2424,233,170,72.96,Low (<75%)
GTC2425,233,188,80.69,Good (75%+)
GTC2426,233,169,72.53,Low (<75%)
GTC2427,233,162,69.53,Low (<75%)
GTC2428,233,194,83.26,Good (75%+)
GTC2429,233,169,72.53,Low (<75%)
GTC2430,233,177,75.97,Good (75%+)
GTC2431,233,173,74.25,Low (<75%)
GTC2432,233,182,78.11,Good (75%+)
GTC2433,233,160,68.67,Low (<75%)
GTC2434,233,179,76.82,Good (75%+)
GTC2435,233,187,80.26,Good (75%+)
GTC2436,233,180,77.25,Good (75%+)
GTC2437,233,182,78.11,Good (75%+)
GTC2438,233,187,80.26,Good (75%+)
GTC2439,233,163,69.96,Low (<75%)
GTC2440,233,186,79.83,Good (75%+)
GTC2441,233,176,75.54,Good (75%+)
GTC2442,233,172,73.82,Low (<75%)
GTC2443,233,160,68.67,Low (<75%)
GTC2444,233,172,73.82,Low (<75%)
GTC2445,233,176,75.54,Good (75%+)
GTC2446,233,184,78.97,Good (75%+)
GTC2447,233,186,79.83,Good (75%+)
GTC2448,233,168,72.1,Low (<75%)
GTC2449,233,176,75.54,Good (75%+)
GTC2450,233,169,72.53,Low (<75%)
GTC2451,233,169,72.53,Low (<75%)
GTC2452,233,157,67.38,Low (<75%)
GTC2453,233,186,79.83,Good (75%+)
GTC2454,233,169,72.53,Low (<75%)
GTC2455,233,175,75.11,Good (75%+)
GTC2456,233,177,75.97,Good (75%+)
GTC2457,233,168,72.1,Low (<75%)
GTC2458,233,173,74.25,Low (<75%)
GTC2459,233,186,79.83,Good (75%+)
GTC2460,233,168,72.1,Low (<75%)
GTC2461,233,173,74.25,Low (<75%)
GTC2462,233,181,77.68,Good (75%+)
GTC2463,233,183,78.54,Good (75%+)
GTC2464,233,182,78.11,Good (75%+)
GTC2465,233,163,69.96,Low (<75%)
GTC2466,233,177,75.97,Good (75%+)
GTC2467,233,193,82.83,Good (75%+)
GTC2468,233,164,70.39,Low (<75%)
GTC2469,233,150,64.38,Low (<75%)
GTC2470,233,164,70.39,Low (<75%)
GTC2471,233,175,75.11,Good (75%+)
GTC2472,233,147,63.09,Low (<75%)
GTC2473,233,174,74.68,Low (<75%)
GTC2474,233,177,75.97,Good (75%+)
GTC2475,233,172,73.82,Low (<75%)
GTC2476,233,165,70.82,Low (<75%)
GTC2477,233,172,73.82,Low (<75%)
GTC2478,233,174,74.68,Low (<75%)
GTC2479,233,167,71.67,Low (<75%)
GTC2480,233,167,71.67,Low (<75%)
GTC2481,233,171,73.39,Low (<75%)
GTC2482,233,172,73.82,Low (<75%)
GTC2483,233,179,76.82,Good (75%+)
GTC2484,233,190,81.55,Good (75%+)
GTC2485,233,166,71.24,Low (<75%)
GTC2486,233,169,72.53,Low (<75%)
GTC2487,233,180,77.25,Good (75%+)
GTC2488,233,175,75.11,Good (75%+)
GTC2489,233,177,75.97,Good (75%+)
GTC2490,233,190,81.55,Good (75%+)
GTC2491,233,176,75.54,Good (75%+)
GTC2492,233,173,74.25,Low (<75%)
GTC2493,233,180,77.25,Good (75%+)
GTC2494,233,173,74.25,Low (<75%)
GTC2495,233,162,69.53,Low (<75%)
GTC2496,233,164,70.39,Low (<75%)
GTC2497,233,181,77.68,Good (75%+)
GTC2498,233,193,82.83,Good (75%+)
GTC2499,233,180,77.25,Good (75%+)
GTC2500,233,167,71.67,Low (<75%)
GTC2501,233,168,72.1,Low (<75%)
GTC2502,233,172,73.82,Low (<75%)
GTC2503,233,188,80.69,Good (75%+)
GTC2504,233,167,71.67,Low (<75%)
GTC2505,233,173,74.25,Low (<75%)
GTC2506,233,183,78.54,Good (75%+)
GTC2507,233,170,72.96,Low (<75%)
GTC2508,233,176,75.54,Good (75%+)
GTC2509,233,164,70.39,Low (<75%)
GTC2510,233,175,75.11,Good (75%+)
GTC2511,233,177,75.97,Good (75%+)
GTC2512,233,185,79.4,Good (75%+)
GTC2513,233,174,74.68,Low (<75%)
GTC2514,233,189,81.12,Good (75%+)
GTC2515,233,173,74.25,Low (<75%)
GTC2516,233,179,76.82,Good (75%+)
GTC2517,233,172,73.82,Low (<75%)
GTC2518,233,167,71.67,Low (<75%)
GTC2519,233,182,78.11,Good (75%+)
GTC2520,233,165,70.82,Low (<75%)
GTC2521,233,179,76.82,Good (75%+)
GTC2522,233,179,76.82,Good (75%+)
GTC2523,233,185,79.4,Good (75%+)
GTC2524,233,173,74.25,Low (<75%)
GTC2525,233,176,75.54,Good (75%+)
GTC2526,233,171,73.39,Low (<75%)
GTC2527,233,184,78.97,Good (75%+)
GTC2528,233,168,72.1,Low (<75%)
GTC2529,233,173,74.25,Low (<75%)
GTC2530,233,166,71.24,Low (<75%)
GTC2531,233,158,67.81,Low (<75%)
GTC2532,233,169,72.53,Low (<75%)
GTC2533,233,177,75.97,Good (75%+)
GTC2534,233,177,75.97,Good (75%+)
GTC2535,233,186,79.83,Good (75%+)
GTC2536,233,171,73.39,Low (<75%)
GTC2537,233,178,76.39,Good (75%+)
GTC2538,233,180,77.25,Good (75%+)
